Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
94;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";69352006024;Taip;0;12;0;12
95;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2083332491;Ne;0;2;0;2
96;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";61721665912;Taip;3;6;0;9
97;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6238828251;Taip;0;0;14;14
98;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1877245088;Taip;0;5;0;5
99;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5619137905;Taip;4;3;0;7
100;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4426643908;Taip;0;2;0;2
101;Aitvaras;"ŽEMYNUKAI (ALERG.)";1652681820;Taip;3;6;0;9
102;Aitvaras;"ŽEMYNUKAI (ALERG.)";6166757095;Taip;5;0;7;12
103;Aitvaras;"ŽEMYNUKAI (ALERG.)";5595233402;Taip;9;0;0;9
104;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;0;6;5;11
105;Aitvaras;"ŽEMYNUKAI (ALERG.)";5922357091;Ne;8;6;1;15
106;Aitvaras;"ŽEMYNUKAI (ALERG.)";6951219468;Taip;0;2;1;3
107;Aitvaras;"ŽEMYNUKAI (ALERG.)";4868552034;Taip;0;2;0;2
108;Aitvaras;"ŽEMYNUKAI (ALERG.)";1494094426;Taip;0;11;0;11
109;Aitvaras;"ŽEMYNUKAI (ALERG.)";9562494357;Taip;18;0;0;18
110;Aitvaras;"ŽEMYNUKAI (ALERG.)";6021342178;Taip;12;3;0;15
111;Aitvaras;"ŽEMYNUKAI (ALERG.)";9142513631;Taip;0;17;0;17
112;Aitvaras;"ŽEMYNUKAI (ALERG.)";2737503753;Taip;19;0;0;19
113;Aitvaras;"ŽEMYNUKAI (ALERG.)";4480921300;Taip;16;0;1;17
114;Aitvaras;"ŽEMYNUKAI (ALERG.)";8567255042;Ne;10;4;0;14
115;Aitvaras;"ŽEMYNUKAI (ALERG.)";6218019092;Taip;15;0;2;17
116;Aitvaras;"ŽEMYNUKAI (ALERG.)";7560642918;Taip;13;0;0;13
117;Aitvaras;"ŽEMYNUKAI (ALERG.)";3820930777;Taip;19;1;0;20
118;Aitvaras;"ŽEMYNUKAI (ALERG.)";6624986090;Taip;17;0;0;17
119;Aitvaras;"ŽEMYNUKAI (ALERG.)";4733627644;Taip;2;6;3;11
120;Aitvaras;"ŽEMYNUKAI (ALERG.)";3104109370;Taip;0;4;3;7
121;Aitvaras;"LINKSMUČIAI (ALERG.)";5238819066;Taip;0;7;0;7
122;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;3;0;1;4
123;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Ne;14;0;0;14
124;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;6;0;0;6
125;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;0;2;0;2
126;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Ne;0;2;3;5
127;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;2;3;5
128;Aitvaras;"LINKSMUČIAI (ALERG.)";5330618557;Ne;18;0;0;18
129;Aitvaras;"LINKSMUČIAI (ALERG.)";5504431748;Taip;5;0;0;5
130;Aitvaras;"LINKSMUČIAI (ALERG.)";8178703988;Taip;10;0;0;10
131;Aitvaras;"LINKSMUČIAI (ALERG.)";7260577885;Taip;0;5;0;5
132;Aitvaras;"LINKSMUČIAI (ALERG.)";1599183050;Taip;11;0;0;11
133;Aitvaras;"LINKSMUČIAI (ALERG.)";1115202169;Ne;0;20;0;20
134;Aitvaras;"LINKSMUČIAI (ALERG.)";7029464687;Taip;6;4;0;10
135;Aitvaras;"LINKSMUČIAI (ALERG.)";4613894944;Taip;4;0;0;4
136;Aitvaras;"LINKSMUČIAI (ALERG.)";2760970218;Taip;4;0;0;4
137;Aitvaras;"LINKSMUČIAI (ALERG.)";4120515569;Taip;9;0;0;9
138;Aitvaras;"LINKSMUČIAI (ALERG.)";4564723798;Taip;12;0;0;12
139;Aitvaras;"LINKSMUČIAI (ALERG.)";4612994715;Taip;7;0;0;7
140;Aitvaras;NAMINUKAI;40344230133;Taip;0;0;2;2
141;Aitvaras;NAMINUKAI;1493048970;Ne;11;0;0;11
142;Aitvaras;NAMINUKAI;1306408890;Taip;0;6;0;6
143;Aitvaras;NAMINUKAI;59572108690;Taip;0;4;0;4
144;Aitvaras;NAMINUKAI;74628671065;Taip;0;4;4;8
145;Aitvaras;NAMINUKAI;70367340825;Taip;0;4;6;10
146;Aitvaras;NAMINUKAI;62126044317;Taip;0;10;0;10
147;Aitvaras;NAMINUKAI;1790437467;Taip;0;5;0;5
148;Aitvaras;NAMINUKAI;46021715174;Taip;0;4;2;6
149;Aitvaras;NAMINUKAI;85560586048;Taip;0;0;3;3
150;Aitvaras;NAMINUKAI;26906648835;Taip;3;9;0;12
151;Aitvaras;NAMINUKAI;1681260995;Taip;0;2;1;3
152;Aitvaras;NAMINUKAI;42556460388;Taip;0;4;0;4
153;Aitvaras;NAMINUKAI;54496602809;Ne;5;0;2;7
154;Aitvaras;NAMINUKAI;1487264184;Taip;0;0;3;3
155;Aitvaras;NAMINUKAI;97382092851;Taip;0;8;0;8
156;Aitvaras;NAMINUKAI;1886917840;Taip;0;10;0;10
157;Aitvaras;NAMINUKAI;6647800967;Ne;3;4;0;7
158;Aitvaras;NAMINUKAI;52679806772;Taip;1;0;0;1
159;Aitvaras;NAMINUKAI;5103057090;Taip;12;0;0;12
160;Aitvaras;NAMINUKAI;3836513736;Taip;0;0;4;4
161;Aitvaras;ŠELMIAI;9332771711;Ne;2;1;0;3
162;Aitvaras;ŠELMIAI;6550426644;Taip;7;4;0;11
163;Aitvaras;ŠELMIAI;5818794912;Taip;0;0;2;2
164;Aitvaras;ŠELMIAI;58780461337;Taip;0;5;0;5
165;Aitvaras;ŠELMIAI;1116271183;Taip;12;0;0;12
166;Aitvaras;ŠELMIAI;7469656671;Taip;6;1;0;7
167;Aitvaras;ŠELMIAI;2408952971;Taip;4;1;0;5
168;Aitvaras;ŠELMIAI;2330782717;Taip;4;0;0;4
169;Aitvaras;ŠELMIAI;47875842134;Taip;0;7;1;8
170;Aitvaras;ŠELMIAI;40799643122;Taip;0;6;0;6
171;Aitvaras;ŠELMIAI;8784628567;Taip;0;6;0;6
172;Aitvaras;ŠELMIAI;2601983670;Taip;0;7;0;7
173;Aitvaras;ŠELMIAI;1387254053;Taip;6;2;5;13
174;Aitvaras;ŠELMIAI;8503279655;Taip;5;5;0;10
175;Aitvaras;ŠELMIAI;1105354193;Taip;0;7;0;7
176;Aitvaras;ŠELMIAI;2034293999;Taip;19;0;3;22
177;Aitvaras;ŠELMIAI;2804106417;Taip;0;2;1;3
178;Aitvaras;ŠELMIAI;2711888522;Taip;0;2;1;3
179;Aitvaras;ŠELMIAI;1996524718;Taip;10;1;2;13
180;Aitvaras;ŠELMIAI;4110585744;Ne;0;8;0;8
181;Aitvaras;ŠELMIAI;6010324894;Taip;11;0;2;13
182;Aitvaras;KODĖLČIUKAI;6214572150;Taip;21;0;0;21
183;Aitvaras;KODĖLČIUKAI;8065540507;Taip;0;0;13;13
184;Aitvaras;KODĖLČIUKAI;1288810999;Taip;12;0;4;16
185;Aitvaras;KODĖLČIUKAI;6501943902;Taip;12;1;0;13
186;Aitvaras;KODĖLČIUKAI;4350590529;Taip;5;0;2;7
187;Aitvaras;KODĖLČIUKAI;7777235021;Ne;14;2;2;18
188;Aitvaras;KODĖLČIUKAI;5641224483;Taip;0;8;2;10
189;Aitvaras;KODĖLČIUKAI;1830134108;Taip;0;17;0;17
190;Aitvaras;KODĖLČIUKAI;8121858940;Taip;4;0;0;4
191;Aitvaras;KODĖLČIUKAI;2452780076;Taip;16;0;0;16
192;Aitvaras;KODĖLČIUKAI;3178965623;Taip;0;6;0;6
193;Aitvaras;KODĖLČIUKAI;5905456814;Ne;12;1;0;13
194;Aitvaras;KODĖLČIUKAI;1761446849;Taip;11;0;0;11
195;Aitvaras;KODĖLČIUKAI;6739827530;Taip;11;1;0;12
196;Aitvaras;KODĖLČIUKAI;2807595769;Ne;10;0;0;10
197;Aitvaras;KODĖLČIUKAI;1252145346;Taip;10;0;4;14
198;Aitvaras;KODĖLČIUKAI;7455895024;Taip;7;2;1;10
199;Aitvaras;KODĖLČIUKAI;8439586875;Taip;12;0;0;12
200;Aitvaras;PABIRUČIAI;8043062737;Taip;9;1;0;10
201;Aitvaras;PABIRUČIAI;9039303562;Taip;21;0;0;21
202;Aitvaras;PABIRUČIAI;6080549524;Taip;21;0;0;21
203;Aitvaras;PABIRUČIAI;6060880045;Taip;9;1;0;10
204;Aitvaras;PABIRUČIAI;1376605323;Taip;8;1;0;9
205;Aitvaras;PABIRUČIAI;4106097701;Taip;0;8;0;8
206;Aitvaras;PABIRUČIAI;8512502118;Taip;8;1;2;11
207;Aitvaras;PABIRUČIAI;3347213578;Taip;21;0;0;21
208;Aitvaras;PABIRUČIAI;3053557807;Taip;9;1;0;10
209;Aitvaras;PABIRUČIAI;2821221241;Ne;15;1;0;16
210;Aitvaras;PABIRUČIAI;9453994213;Taip;5;0;0;5
211;Aitvaras;PABIRUČIAI;6048701733;Taip;3;6;0;9
212;Aitvaras;PABIRUČIAI;9024245490;Taip;9;1;4;14
213;Aitvaras;PABIRUČIAI;6110226958;Taip;9;1;6;16
214;Aitvaras;PABIRUČIAI;6126913961;Taip;18;0;0;18
215;Aitvaras;"SVAJOKLIAI  (ALERG.)";1606267845;Taip;0;5;1;6
216;Aitvaras;"SVAJOKLIAI  (ALERG.)";5856250605;Taip;11;4;0;15
217;Aitvaras;"SVAJOKLIAI  (ALERG.)";2004112424;Taip;16;0;0;16
218;Aitvaras;"SVAJOKLIAI  (ALERG.)";6084096300;Taip;0;0;1;1
219;Aitvaras;"SVAJOKLIAI  (ALERG.)";5750154036;Taip;0;7;0;7
220;Aitvaras;"SVAJOKLIAI  (ALERG.)";6201118021;Taip;0;21;0;21
221;Aitvaras;"SVAJOKLIAI  (ALERG.)";3133031845;Ne;7;0;0;7
222;Aitvaras;"SVAJOKLIAI  (ALERG.)";1275561645;Ne;0;2;2;4
223;Aitvaras;"SVAJOKLIAI  (ALERG.)";1879540041;Taip;0;6;0;6
224;Aitvaras;"SVAJOKLIAI  (ALERG.)";1347364985;Taip;0;5;1;6
225;Aitvaras;"SVAJOKLIAI  (ALERG.)";5425259260;Taip;9;5;0;14
226;Aitvaras;"SVAJOKLIAI  (ALERG.)";9228736015;Taip;11;4;0;15
227;Aitvaras;"SVAJOKLIAI  (ALERG.)";9763502346;Taip;21;0;0;21
228;Aitvaras;"SVAJOKLIAI  (ALERG.)";7568388141;Taip;2;11;0;13
229;Aitvaras;"SVAJOKLIAI  (ALERG.)";4204923580;Taip;4;2;0;6
230;Aitvaras;"SVAJOKLIAI  (ALERG.)";1532588441;Ne;3;1;0;4
231;Aitvaras;"SVAJOKLIAI  (ALERG.)";8206046301;Taip;6;0;1;7
232;Aitvaras;"SVAJOKLIAI  (ALERG.)";6572235324;Taip;11;4;0;15
233;Aitvaras;"SVAJOKLIAI  (ALERG.)";3005447572;Taip;8;0;0;8
234;Aitvaras;"SVAJOKLIAI  (ALERG.)";1859647003;Taip;16;2;0;18
235;Atžalėlės;Gėlytės;5742471497;Taip;7;0;1;8
236;Atžalėlės;Gėlytės;4284673729;Ne;2;18;0;20
237;Atžalėlės;Gėlytės;8695865604;Ne;0;11;0;11
238;Atžalėlės;Gėlytės;1137741059;Taip;2;0;0;2
239;Atžalėlės;Gėlytės;2385614957;Taip;5;1;3;9
240;Atžalėlės;Gėlytės;5432433423;Taip;0;0;1;1
241;Atžalėlės;Gėlytės;9715625283;Taip;12;4;0;16
242;Atžalėlės;Gėlytės;6024189665;Taip;7;0;1;8
243;Atžalėlės;Gėlytės;4682216852;Ne;0;0;7;7
244;Atžalėlės;Gėlytės;4238773173;Taip;0;4;2;6
245;Atžalėlės;Gėlytės;2131592139;Taip;6;6;0;12
246;Atžalėlės;Gėlytės;3191066669;Taip;16;0;0;16
247;Atžalėlės;Gėlytės;1500456945;Taip;0;0;3;3
248;Atžalėlės;Gėlytės;6177038838;Taip;0;4;1;5
249;Atžalėlės;Gėlytės;1722233272;Taip;9;7;0;16
250;Atžalėlės;Gėlytės;5310990513;Taip;0;4;1;5
251;Atžalėlės;Gėlytės;7702502252;Taip;0;15;0;15
252;Atžalėlės;Gėlytės;9189223222;Taip;0;13;0;13
253;Atžalėlės;Gėlytės;3283415814;Taip;0;1;0;1
254;Atžalėlės;Gėlytės;1146492807;Taip;4;0;8;12
255;Atžalėlės;Gėlytės;3870758086;Taip;0;4;0;4
256;Atžalėlės;Gėlytės;1036410428;Taip;0;2;0;2
257;Atžalėlės;Gėlytės;1450609695;Taip;0;6;0;6
258;Atžalėlės;Gėlytės;6202250600;Taip;10;0;3;13
259;Atžalėlės;Drugeliai;4643154006;Taip;2;4;0;6
260;Atžalėlės;Drugeliai;6903666624;Taip;7;6;0;13
261;Atžalėlės;Drugeliai;4902947406;Taip;4;3;0;7
262;Atžalėlės;Drugeliai;6570245757;Taip;5;2;1;8
263;Atžalėlės;Drugeliai;6132569107;Taip;10;0;0;10
264;Atžalėlės;Drugeliai;2315790531;Ne;0;8;0;8
265;Atžalėlės;Drugeliai;6782007470;Taip;0;2;8;10
266;Atžalėlės;Drugeliai;8393217418;Taip;10;5;0;15
267;Atžalėlės;Drugeliai;1805496887;Taip;5;0;9;14
268;Atžalėlės;Drugeliai;9463215947;Taip;0;1;0;1
269;Atžalėlės;Drugeliai;7953922166;Taip;2;5;0;7
270;Atžalėlės;Drugeliai;9222670655;Taip;0;9;0;9
271;Atžalėlės;Drugeliai;77261118958;Taip;0;5;1;6
272;Atžalėlės;Drugeliai;1429493246;Taip;8;8;0;16
273;Atžalėlės;Drugeliai;6114426973;Taip;14;4;0;18
274;Atžalėlės;Drugeliai;1456979448;Taip;0;12;0;12
275;Atžalėlės;Drugeliai;3571134734;Ne;14;5;0;19
276;Atžalėlės;Gandriukai;28910361902;Taip;0;8;0;8
277;Atžalėlės;Gandriukai;32154742975;Taip;1;0;0;1
278;Atžalėlės;Gandriukai;93452036571;Taip;6;7;0;13
279;Atžalėlės;Gandriukai;4483002806;Ne;4;0;8;12
280;Atžalėlės;Gandriukai;16442821393;Taip;0;6;0;6
281;Atžalėlės;Gandriukai;1197205716;Taip;5;0;0;5
282;Atžalėlės;Gandriukai;70694002130;Taip;6;0;3;9
283;Atžalėlės;Gandriukai;87334806437;Taip;0;4;0;4
284;Atžalėlės;Gandriukai;1204800605;Taip;0;9;0;9
285;Atžalėlės;Gandriukai;1074259644;Taip;6;5;0;11
286;Atžalėlės;Gandriukai;66107666615;Taip;5;0;0;5
287;Atžalėlės;Gandriukai;2124150483;Taip;0;7;0;7
288;Atžalėlės;Gandriukai;63867153552;Taip;0;15;0;15
289;Atžalėlės;Gandriukai;82049064201;Taip;0;0;1;1
290;Atžalėlės;Gandriukai;78120202936;Taip;11;0;0;11
291;Atžalėlės;Gandriukai;1011601294;Taip;0;9;0;9
292;Atžalėlės;Gandriukai;1299048195;Taip;5;4;0;9
293;Atžalėlės;Gandriukai;54869610865;Taip;0;4;0;4
294;Atžalėlės;Gandriukai;80500800894;Taip;5;4;5;14
295;Atžalėlės;Gandriukai;519493490;Ne;9;3;0;12
296;Atžalėlės;Gandriukai;82777644548;Taip;2;4;10;16
297;Atžalėlės;Gandriukai;23453799177;Taip;9;0;0;9
298;Atžalėlės;Gandriukai;78664848612;Taip;4;1;0;5
299;Atžalėlės;Voveriukai;52803011399;Taip;0;4;0;4
300;Atžalėlės;Voveriukai;30370285022;Taip;0;8;0;8
301;Atžalėlės;Voveriukai;1447259034;Taip;0;5;0;5
302;Atžalėlės;Voveriukai;64596277701;Taip;7;3;0;10
303;Atžalėlės;Voveriukai;3379307367;Taip;0;4;5;9
304;Atžalėlės;Voveriukai;62325712598;Taip;5;4;0;9
305;Atžalėlės;Voveriukai;1312772153;Taip;0;4;0;4
306;Atžalėlės;Voveriukai;6975941393;Taip;0;1;0;1
307;Atžalėlės;Voveriukai;1865339755;Taip;0;0;7;7
308;Atžalėlės;Voveriukai;8138683218;Taip;0;8;0;8
309;Atžalėlės;Voveriukai;4467364336;Taip;0;5;4;9
310;Atžalėlės;Voveriukai;1804802235;Taip;2;4;0;6
311;Atžalėlės;Voveriukai;1316154666;Taip;0;4;1;5
312;Atžalėlės;Voveriukai;9699811980;Taip;0;13;0;13
313;Atžalėlės;Voveriukai;8847754477;Taip;0;8;0;8
314;Atžalėlės;Voveriukai;7689394485;Taip;7;0;0;7
315;Atžalėlės;Voveriukai;2013707106;Taip;4;2;0;6
316;Atžalėlės;Voveriukai;2757744826;Ne;4;8;0;12
317;Atžalėlės;Voveriukai;3795729265;Taip;2;0;5;7
318;Atžalėlės;Voveriukai;8201582382;Taip;6;4;1;11
319;Atžalėlės;Voveriukai;4362058013;Taip;6;4;1;11
320;Atžalėlės;Voveriukai;51586822606;Taip;0;4;4;8
321;Atžalėlės;Voveriukai;8819893830;Ne;2;0;10;12
322;Atžalėlės;Žirniukai;4098210138;Ne;0;0;6;6
323;Atžalėlės;Žirniukai;7807313362;Taip;7;0;1;8
324;Atžalėlės;Žirniukai;4081717007;Taip;16;0;0;16
325;Atžalėlės;Žirniukai;9977104915;Taip;5;5;1;11
326;Atžalėlės;Žirniukai;6265777690;Taip;0;11;0;11
327;Atžalėlės;Žirniukai;7321516783;Taip;21;0;0;21
328;Atžalėlės;Žirniukai;6537864486;Taip;8;0;4;12
329;Atžalėlės;Žirniukai;8768704484;Taip;20;0;1;21
330;Atžalėlės;Žirniukai;6675588261;Taip;18;0;3;21
331;Atžalėlės;Žirniukai;1844980319;Ne;4;3;1;8
332;Atžalėlės;Žirniukai;5997958773;Ne;4;3;1;8
333;Atžalėlės;Žirniukai;8524244526;Ne;8;4;9;21
334;Atžalėlės;Žirniukai;1704679306;Taip;0;5;4;9
335;Atžalėlės;Žirniukai;7356877676;Taip;3;6;0;9
336;Atžalėlės;Žirniukai;6873507667;Taip;0;0;2;2
337;Atžalėlės;Žirniukai;2374624441;Taip;0;11;0;11
338;Atžalėlės;Ežiukai;8619613890;Taip;3;0;2;5
339;Atžalėlės;Ežiukai;8586739429;Taip;5;0;0;5
340;Atžalėlės;Ežiukai;1423254771;Taip;4;4;0;8
341;Atžalėlės;Ežiukai;3281114596;Taip;21;0;0;21
342;Atžalėlės;Ežiukai;1431197358;Taip;9;0;1;10
343;Atžalėlės;Ežiukai;4177753994;Taip;0;0;3;3
344;Atžalėlės;Ežiukai;3982090601;Taip;10;0;3;13
345;Atžalėlės;Ežiukai;9925178685;Taip;0;0;5;5
346;Atžalėlės;Ežiukai;2617568019;Taip;7;0;4;11
347;Atžalėlės;Ežiukai;8512283024;Taip;8;0;0;8
348;Atžalėlės;Ežiukai;4233689945;Taip;7;0;2;9
349;Atžalėlės;Ežiukai;9053620501;Taip;12;0;0;12
350;Atžalėlės;Ežiukai;8508450500;Taip;7;6;0;13
351;Atžalėlės;Ežiukai;3743308789;Taip;4;0;2;6
