Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";3923601422;Taip;0;5;0;5
2;Aitvaras;"VIJURKAI (ALERG.)";8300788433;Taip;0;12;0;12
3;Aitvaras;"VIJURKAI (ALERG.)";9209862610;Taip;0;4;0;4
4;Aitvaras;"VIJURKAI (ALERG.)";6191938291;Taip;0;5;0;5
5;Aitvaras;"VIJURKAI (ALERG.)";7006713502;Taip;0;11;0;11
6;Aitvaras;"VIJURKAI (ALERG.)";2975696317;Taip;0;13;0;13
7;Aitvaras;"VIJURKAI (ALERG.)";1131690624;Taip;0;9;0;9
8;Aitvaras;"VIJURKAI (ALERG.)";8352951885;Taip;0;4;0;4
9;Aitvaras;"VIJURKAI (ALERG.)";5255843693;Taip;0;2;0;2
10;Aitvaras;"VIJURKAI (ALERG.)";5593105541;Taip;0;4;0;4
11;Aitvaras;"VIJURKAI (ALERG.)";8963214183;Taip;0;11;0;11
12;Aitvaras;"VIJURKAI (ALERG.)";4371233140;Taip;0;9;0;9
13;Aitvaras;"VIJURKAI (ALERG.)";7744650973;Taip;0;5;0;5
14;Aitvaras;"VIJURKAI (ALERG.)";5252728205;Taip;0;4;0;4
15;Aitvaras;"VIJURKAI (ALERG.)";2373509019;Taip;0;10;0;10
16;Aitvaras;"VIJURKAI (ALERG.)";2624566766;Taip;0;6;0;6
17;Aitvaras;"VIJURKAI (ALERG.)";3677551059;Ne;0;3;0;3
18;Aitvaras;"SMALSUČIAI (ALERG.)";7136674662;Taip;0;6;0;6
19;Aitvaras;"SMALSUČIAI (ALERG.)";2231465856;Taip;0;1;0;1
20;Aitvaras;"SMALSUČIAI (ALERG.)";4377666052;Taip;0;1;0;1
21;Aitvaras;"SMALSUČIAI (ALERG.)";5623106419;Taip;0;1;0;1
22;Aitvaras;"SMALSUČIAI (ALERG.)";7113016866;Taip;0;2;0;2
23;Aitvaras;"SMALSUČIAI (ALERG.)";7988247429;Taip;0;2;0;2
24;Aitvaras;"SMALSUČIAI (ALERG.)";5351333397;Taip;0;1;0;1
25;Aitvaras;"SMALSUČIAI (ALERG.)";3635354769;Taip;0;7;0;7
26;Aitvaras;"SMALSUČIAI (ALERG.)";8333823078;Taip;0;1;0;1
27;Aitvaras;"SMALSUČIAI (ALERG.)";5102163688;Taip;0;9;0;9
28;Aitvaras;"SMALSUČIAI (ALERG.)";2344061847;Taip;0;2;0;2
29;Aitvaras;"SMALSUČIAI (ALERG.)";3851322849;Taip;0;1;0;1
30;Aitvaras;"SMALSUČIAI (ALERG.)";4954780185;Taip;0;3;0;3
31;Aitvaras;"SMALSUČIAI (ALERG.)";8606236205;Taip;0;1;0;1
32;Aitvaras;PADAUŽIUKAI;4613021421;Taip;0;4;0;4
33;Aitvaras;PADAUŽIUKAI;2887681961;Taip;0;11;0;11
34;Aitvaras;PADAUŽIUKAI;9218287162;Taip;0;4;0;4
35;Aitvaras;PADAUŽIUKAI;4760801928;Taip;0;13;0;13
36;Aitvaras;PADAUŽIUKAI;7181317805;Taip;0;14;0;14
37;Aitvaras;PADAUŽIUKAI;7922937851;Taip;0;2;0;2
38;Aitvaras;PADAUŽIUKAI;5093291829;Taip;0;4;0;4
39;Aitvaras;PADAUŽIUKAI;9965834233;Taip;0;5;0;5
40;Aitvaras;PADAUŽIUKAI;8746884740;Taip;0;16;0;16
41;Aitvaras;PADAUŽIUKAI;4163871634;Taip;0;4;0;4
