Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";6936031222;Ne;0;5;7;12
2;Aitvaras;"VIJURKAI (ALERG.)";6214880713;Ne;0;12;0;12
3;Aitvaras;"VIJURKAI (ALERG.)";2566375128;Ne;0;7;0;7
4;Aitvaras;"VIJURKAI (ALERG.)";1879540041;Ne;0;10;0;10
5;Aitvaras;"VIJURKAI (ALERG.)";1532588441;Ne;12;5;0;17
6;Aitvaras;"VIJURKAI (ALERG.)";8206046301;Ne;6;3;0;9
7;Aitvaras;"VIJURKAI (ALERG.)";1347364985;Ne;0;10;2;12
8;Aitvaras;"VIJURKAI (ALERG.)";9157794193;Ne;5;12;1;18
9;Aitvaras;"VIJURKAI (ALERG.)";9562494357;Ne;4;9;2;15
10;Aitvaras;"VIJURKAI (ALERG.)";6021342178;Ne;0;10;0;10
11;Aitvaras;"VIJURKAI (ALERG.)";2650483861;Ne;0;8;0;8
12;Aitvaras;"VIJURKAI (ALERG.)";2601983670;Ne;0;4;0;4
13;Aitvaras;"VIJURKAI (ALERG.)";3570820823;Ne;0;2;0;2
14;Aitvaras;"VIJURKAI (ALERG.)";6444377924;Ne;0;5;0;5
15;Aitvaras;"VIJURKAI (ALERG.)";4702400490;Ne;5;5;0;10
16;Aitvaras;"SMALSUČIAI (ALERG.)";4868552034;Ne;0;10;0;10
17;Aitvaras;"SMALSUČIAI (ALERG.)";6166757095;Ne;0;21;0;21
18;Aitvaras;"SMALSUČIAI (ALERG.)";4480921300;Ne;0;8;1;9
19;Aitvaras;"SMALSUČIAI (ALERG.)";1019661577;Ne;0;6;0;6
20;Aitvaras;"SMALSUČIAI (ALERG.)";5425259260;Ne;0;3;0;3
21;Aitvaras;"SMALSUČIAI (ALERG.)";5750154036;Ne;0;8;5;13
22;Aitvaras;"SMALSUČIAI (ALERG.)";1275561645;Ne;1;2;0;3
23;Aitvaras;"SMALSUČIAI (ALERG.)";6084096300;Ne;0;7;2;9
24;Aitvaras;"SMALSUČIAI (ALERG.)";2004112424;Ne;0;5;0;5
25;Aitvaras;"SMALSUČIAI (ALERG.)";5330618557;Ne;6;8;0;14
26;Aitvaras;"SMALSUČIAI (ALERG.)";3488467265;Ne;13;4;1;18
27;Aitvaras;"SMALSUČIAI (ALERG.)";9745864667;Ne;0;9;0;9
28;Aitvaras;"SMALSUČIAI (ALERG.)";9810370596;Ne;0;1;0;1
29;Aitvaras;"SMALSUČIAI (ALERG.)";1954364886;Ne;0;6;0;6
30;Aitvaras;"SMALSUČIAI (ALERG.)";3535659630;Ne;0;2;3;5
31;Aitvaras;"SMALSUČIAI (ALERG.)";4833313373;Ne;0;0;1;1
32;Aitvaras;"SMALSUČIAI (ALERG.)";5504431748;Ne;2;1;2;5
33;Aitvaras;"SMALSUČIAI (ALERG.)";5389627560;Ne;0;7;0;7
34;Aitvaras;"SMALSUČIAI (ALERG.)";2953536545;Ne;0;6;0;6
35;Aitvaras;"SMALSUČIAI (ALERG.)";1636794584;Ne;0;4;0;4
36;Aitvaras;"SMALSUČIAI (ALERG.)";5956333024;Ne;0;1;0;1
37;Aitvaras;"SMALSUČIAI (ALERG.)";5595233402;Ne;0;2;1;3
