Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";1877245088;Ne;6;8;0;14
2;Aitvaras;"VIJURKAI (ALERG.)";6936031222;Taip;0;3;1;4
3;Aitvaras;"VIJURKAI (ALERG.)";6214880713;Taip;0;1;0;1
4;Aitvaras;"VIJURKAI (ALERG.)";2566375128;Taip;0;1;0;1
5;Aitvaras;"VIJURKAI (ALERG.)";1879540041;Taip;0;7;0;7
6;Aitvaras;"VIJURKAI (ALERG.)";8206046301;Taip;0;0;3;3
7;Aitvaras;"VIJURKAI (ALERG.)";1347364985;Taip;0;3;0;3
8;Aitvaras;"VIJURKAI (ALERG.)";9157794193;Taip;9;4;0;13
9;Aitvaras;"VIJURKAI (ALERG.)";9562494357;Taip;4;4;0;8
10;Aitvaras;"VIJURKAI (ALERG.)";6021342178;Taip;6;3;0;9
11;Aitvaras;"VIJURKAI (ALERG.)";2650483861;Taip;5;4;0;9
12;Aitvaras;"VIJURKAI (ALERG.)";4426643908;Taip;0;3;0;3
13;Aitvaras;"VIJURKAI (ALERG.)";2601983670;Taip;0;3;0;3
14;Aitvaras;"VIJURKAI (ALERG.)";2895663259;Taip;0;3;0;3
15;Aitvaras;"VIJURKAI (ALERG.)";3570820823;Taip;0;3;0;3
16;Aitvaras;"VIJURKAI (ALERG.)";6444377924;Taip;0;0;17;17
17;Aitvaras;"VIJURKAI (ALERG.)";4702400490;Taip;0;3;0;3
18;Aitvaras;"SMALSUČIAI (ALERG.)";4868552034;Taip;0;3;0;3
19;Aitvaras;"SMALSUČIAI (ALERG.)";6166757095;Taip;0;3;1;4
20;Aitvaras;"SMALSUČIAI (ALERG.)";4480921300;Taip;0;2;0;2
21;Aitvaras;"SMALSUČIAI (ALERG.)";1019661577;Taip;0;1;0;1
22;Aitvaras;"SMALSUČIAI (ALERG.)";5425259260;Taip;0;4;0;4
23;Aitvaras;"SMALSUČIAI (ALERG.)";6201118021;Taip;6;3;0;9
24;Aitvaras;"SMALSUČIAI (ALERG.)";5750154036;Taip;0;4;0;4
25;Aitvaras;"SMALSUČIAI (ALERG.)";1275561645;Taip;0;3;0;3
26;Aitvaras;"SMALSUČIAI (ALERG.)";6084096300;Taip;0;8;0;8
27;Aitvaras;"SMALSUČIAI (ALERG.)";2004112424;Taip;4;4;0;8
28;Aitvaras;"SMALSUČIAI (ALERG.)";5330618557;Taip;2;2;0;4
29;Aitvaras;"SMALSUČIAI (ALERG.)";3488467265;Taip;0;3;0;3
30;Aitvaras;"SMALSUČIAI (ALERG.)";9745864667;Taip;10;1;0;11
31;Aitvaras;"SMALSUČIAI (ALERG.)";9810370596;Taip;0;3;0;3
32;Aitvaras;"SMALSUČIAI (ALERG.)";1954364886;Taip;5;3;0;8
33;Aitvaras;"SMALSUČIAI (ALERG.)";3535659630;Taip;0;3;0;3
34;Aitvaras;"SMALSUČIAI (ALERG.)";4833313373;Taip;0;1;1;2
35;Aitvaras;"SMALSUČIAI (ALERG.)";24247118884;Taip;0;3;0;3
36;Aitvaras;"SMALSUČIAI (ALERG.)";5504431748;Taip;0;1;0;1
37;Aitvaras;"SMALSUČIAI (ALERG.)";5389627560;Taip;5;5;2;12
38;Aitvaras;"SMALSUČIAI (ALERG.)";2953536545;Taip;3;3;0;6
39;Aitvaras;"SMALSUČIAI (ALERG.)";1636794584;Taip;0;4;0;4
40;Aitvaras;"SMALSUČIAI (ALERG.)";5956333024;Taip;0;6;0;6
41;Aitvaras;"SMALSUČIAI (ALERG.)";5595233402;Taip;0;2;0;2
42;Aitvaras;PADAUŽIUKAI;1494094426;Taip;0;6;0;6
43;Aitvaras;PADAUŽIUKAI;9332771711;Taip;0;5;0;5
44;Aitvaras;PADAUŽIUKAI;6550426644;Taip;5;12;0;17
45;Aitvaras;PADAUŽIUKAI;5818794912;Taip;0;4;0;4
46;Aitvaras;PADAUŽIUKAI;58780461337;Ne;0;4;6;10
47;Aitvaras;PADAUŽIUKAI;2034293999;Taip;28;0;0;28
48;Aitvaras;PADAUŽIUKAI;1116271183;Taip;0;1;0;1
49;Aitvaras;PADAUŽIUKAI;44046627149;Taip;5;4;0;9
