Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;1;0;1
2;Aitvaras;"VIJURKAI (ALERG.)";9649742132;Taip;0;16;0;16
3;Aitvaras;"VIJURKAI (ALERG.)";84922258988;Taip;0;22;0;22
4;Aitvaras;"VIJURKAI (ALERG.)";1201862001;Ne;0;22;0;22
5;Aitvaras;"VIJURKAI (ALERG.)";8970519668;Taip;0;22;0;22
6;Aitvaras;"VIJURKAI (ALERG.)";1600657305;Taip;0;18;0;18
7;Aitvaras;"VIJURKAI (ALERG.)";1621302802;Taip;0;17;0;17
8;Aitvaras;"VIJURKAI (ALERG.)";94080483856;Taip;0;18;0;18
9;Aitvaras;"VIJURKAI (ALERG.)";5083382326;Taip;0;4;0;4
10;Aitvaras;"VIJURKAI (ALERG.)";1773366241;Taip;0;10;0;10
11;Aitvaras;"VIJURKAI (ALERG.)";1553462849;Taip;0;12;0;12
12;Aitvaras;"VIJURKAI (ALERG.)";1398792964;Taip;0;22;0;22
13;Aitvaras;"VIJURKAI (ALERG.)";5770779699;Taip;0;5;0;5
14;Aitvaras;"VIJURKAI (ALERG.)";2159901439;Taip;5;12;0;17
15;Aitvaras;"VIJURKAI (ALERG.)";3716313515;Taip;0;22;0;22
16;Aitvaras;"VIJURKAI (ALERG.)";8366627546;Taip;0;6;0;6
17;Aitvaras;"VIJURKAI (ALERG.)";1481849611;Taip;0;6;0;6
18;Aitvaras;"VIJURKAI (ALERG.)";1090979323;Taip;0;19;0;19
19;Aitvaras;"SMALSUČIAI (ALERG.)";85826303673;Ne;0;11;0;11
20;Aitvaras;"SMALSUČIAI (ALERG.)";4708741626;Taip;0;8;0;8
21;Aitvaras;"SMALSUČIAI (ALERG.)";47686798724;Taip;0;15;0;15
22;Aitvaras;"SMALSUČIAI (ALERG.)";1892295973;Ne;0;8;0;8
23;Aitvaras;"SMALSUČIAI (ALERG.)";89623351867;Taip;0;4;0;4
24;Aitvaras;"SMALSUČIAI (ALERG.)";5204534227;Taip;0;4;0;4
25;Aitvaras;"SMALSUČIAI (ALERG.)";2674192321;Taip;0;22;0;22
26;Aitvaras;"SMALSUČIAI (ALERG.)";37391225613;Taip;0;3;0;3
27;Aitvaras;"SMALSUČIAI (ALERG.)";31074942686;Taip;0;1;0;1
28;Aitvaras;"SMALSUČIAI (ALERG.)";85103026654;Taip;0;13;0;13
29;Aitvaras;"SMALSUČIAI (ALERG.)";14251469975;Taip;0;22;0;22
30;Aitvaras;PADAUŽIUKAI;54438500410;Taip;0;5;0;5
31;Aitvaras;PADAUŽIUKAI;64683090780;Ne;0;22;0;22
32;Aitvaras;PADAUŽIUKAI;87846069433;Taip;0;11;0;11
33;Aitvaras;PADAUŽIUKAI;1850900990;Taip;0;22;0;22
34;Aitvaras;PADAUŽIUKAI;69145890005;Taip;0;16;0;16
35;Aitvaras;PADAUŽIUKAI;89194677727;Taip;0;22;0;22
36;Aitvaras;PADAUŽIUKAI;45833790181;Taip;0;22;0;22
37;Aitvaras;PADAUŽIUKAI;2092431875;Taip;0;10;0;10
38;Aitvaras;PADAUŽIUKAI;12216502128;Taip;0;12;0;12
39;Aitvaras;PADAUŽIUKAI;25117529505;Taip;0;21;0;21
40;Aitvaras;PADAUŽIUKAI;403821197;Taip;0;15;0;15
41;Aitvaras;"AITVARIUKAI (ALERG.)";1542575012;Taip;0;1;0;1
42;Aitvaras;"AITVARIUKAI (ALERG.)";3471031093;Taip;7;13;0;20
43;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;12;0;12
44;Aitvaras;"AITVARIUKAI (ALERG.)";34735287315;Taip;0;10;0;10
45;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;7;0;7
46;Aitvaras;"AITVARIUKAI (ALERG.)";84919478493;Taip;0;2;0;2
47;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;19;0;19
48;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;22;0;22
49;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;10;0;10
50;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;1;0;1
51;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;15;0;15
52;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;0;5;0;5
53;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;0;11;0;11
54;Aitvaras;"AITVARIUKAI (ALERG.)";2566375128;Taip;0;8;0;8
55;Aitvaras;"AITVARIUKAI (ALERG.)";6356432078;Taip;0;7;0;7
56;Aitvaras;"AITVARIUKAI (ALERG.)";3639102842;Taip;0;19;0;19
57;Aitvaras;"AITVARIUKAI (ALERG.)";7243387750;Taip;0;20;0;20
58;Aitvaras;"AITVARIUKAI (ALERG.)";6587437949;Taip;0;17;0;17
59;Aitvaras;"AITVARIUKAI (ALERG.)";7461284958;Taip;0;19;0;19
60;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1019661577;Taip;0;11;0;11
61;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";55369747065;Ne;0;6;0;6
62;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";837021325;Taip;2;11;0;13
63;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1207249857;Taip;0;14;0;14
64;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";30174058452;Taip;0;17;0;17
65;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";24247118884;Taip;0;14;0;14
66;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1516018865;Taip;0;8;0;8
67;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1392528718;Taip;0;13;0;13
68;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2021772475;Ne;0;7;0;7
69;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1872130301;Taip;0;22;0;22
70;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6745376381;Taip;0;13;0;13
71;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3433178644;Ne;0;8;0;8
72;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";69352006024;Taip;0;6;0;6
73;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2083332491;Ne;0;3;0;3
74;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";61721665912;Taip;0;19;0;19
75;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6238828251;Taip;0;22;0;22
76;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1877245088;Taip;0;21;0;21
77;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5619137905;Taip;0;8;0;8
78;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4106097701;Taip;0;11;0;11
79;Aitvaras;"ŽEMYNUKAI (ALERG.)";1652681820;Taip;0;18;0;18
80;Aitvaras;"ŽEMYNUKAI (ALERG.)";6166757095;Taip;0;14;0;14
81;Aitvaras;"ŽEMYNUKAI (ALERG.)";5595233402;Taip;0;14;0;14
82;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;0;16;0;16
83;Aitvaras;"ŽEMYNUKAI (ALERG.)";5922357091;Taip;0;19;0;19
84;Aitvaras;"ŽEMYNUKAI (ALERG.)";6951219468;Taip;0;7;0;7
85;Aitvaras;"ŽEMYNUKAI (ALERG.)";4868552034;Taip;0;13;0;13
86;Aitvaras;"ŽEMYNUKAI (ALERG.)";1494094426;Taip;0;22;0;22
87;Aitvaras;"ŽEMYNUKAI (ALERG.)";9562494357;Taip;0;20;0;20
88;Aitvaras;"ŽEMYNUKAI (ALERG.)";6021342178;Taip;0;20;0;20
89;Aitvaras;"ŽEMYNUKAI (ALERG.)";9142513631;Taip;0;21;0;21
90;Aitvaras;"ŽEMYNUKAI (ALERG.)";2737503753;Taip;0;10;0;10
