Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";8610723991;Taip;5;2;0;7
2;Aitvaras;"VIJURKAI (ALERG.)";86008218554;Taip;0;2;0;2
3;Aitvaras;"VIJURKAI (ALERG.)";44900473149;Taip;0;6;0;6
4;Aitvaras;"VIJURKAI (ALERG.)";9065712699;Taip;0;15;0;15
5;Aitvaras;"VIJURKAI (ALERG.)";63345306760;Ne;0;13;0;13
6;Aitvaras;"VIJURKAI (ALERG.)";84623684490;Taip;0;6;0;6
7;Aitvaras;"VIJURKAI (ALERG.)";16402806518;Taip;0;2;0;2
8;Aitvaras;"VIJURKAI (ALERG.)";74266054705;Taip;0;13;0;13
9;Aitvaras;"VIJURKAI (ALERG.)";40455080945;Taip;0;21;0;21
10;Aitvaras;"VIJURKAI (ALERG.)";1156348512;Taip;0;17;0;17
11;Aitvaras;"VIJURKAI (ALERG.)";3724722474;Taip;0;18;0;18
12;Aitvaras;"VIJURKAI (ALERG.)";15430509460;Taip;0;21;0;21
13;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;2;0;2
14;Aitvaras;"VIJURKAI (ALERG.)";1130945040;Taip;0;13;0;13
15;Aitvaras;"VIJURKAI (ALERG.)";1652249394;Taip;0;15;0;15
16;Aitvaras;"VIJURKAI (ALERG.)";33729670803;Taip;0;21;0;21
17;Aitvaras;"SMALSUČIAI (ALERG.)";23092799474;Taip;0;2;0;2
18;Aitvaras;"SMALSUČIAI (ALERG.)";63572158244;Taip;0;20;0;20
19;Aitvaras;"SMALSUČIAI (ALERG.)";2259914595;Taip;0;15;0;15
20;Aitvaras;"SMALSUČIAI (ALERG.)";33421843741;Taip;0;7;0;7
21;Aitvaras;"SMALSUČIAI (ALERG.)";56144623807;Taip;0;1;0;1
22;Aitvaras;"SMALSUČIAI (ALERG.)";35714998920;Taip;0;3;0;3
23;Aitvaras;"SMALSUČIAI (ALERG.)";65184449922;Taip;0;1;0;1
24;Aitvaras;"SMALSUČIAI (ALERG.)";38025877986;Ne;0;18;0;18
25;Aitvaras;"SMALSUČIAI (ALERG.)";2758970705;Taip;0;13;0;13
26;Aitvaras;"SMALSUČIAI (ALERG.)";40103691282;Taip;0;1;0;1
27;Aitvaras;"SMALSUČIAI (ALERG.)";91112093978;Taip;0;21;0;21
28;Aitvaras;PADAUŽIUKAI;891634233;Taip;0;10;0;10
29;Aitvaras;PADAUŽIUKAI;51360850840;Taip;0;10;0;10
30;Aitvaras;PADAUŽIUKAI;56549255312;Taip;0;10;0;10
31;Aitvaras;PADAUŽIUKAI;18199282002;Taip;0;9;0;9
32;Aitvaras;PADAUŽIUKAI;98187921839;Taip;0;1;0;1
33;Aitvaras;PADAUŽIUKAI;76493460153;Taip;0;12;0;12
34;Aitvaras;PADAUŽIUKAI;23252314829;Taip;0;12;0;12
35;Aitvaras;PADAUŽIUKAI;2910005555;Taip;0;17;0;17
36;Aitvaras;PADAUŽIUKAI;53743278288;Taip;0;11;0;11
37;Aitvaras;PADAUŽIUKAI;80728374682;Taip;0;12;0;12
38;Aitvaras;PADAUŽIUKAI;81647038853;Taip;0;2;0;2
39;Aitvaras;PADAUŽIUKAI;57489495125;Taip;0;4;0;4
40;Aitvaras;PADAUŽIUKAI;22518124043;Taip;0;12;0;12
41;Aitvaras;PADAUŽIUKAI;86739069318;Taip;0;1;0;1
42;Aitvaras;"AITVARIUKAI (ALERG.)";37391225613;Taip;0;14;0;14
43;Aitvaras;"AITVARIUKAI (ALERG.)";85103026654;Taip;0;2;0;2
44;Aitvaras;"AITVARIUKAI (ALERG.)";76280361479;Taip;0;21;0;21
45;Aitvaras;"AITVARIUKAI (ALERG.)";36359228257;Taip;0;21;0;21
46;Aitvaras;"AITVARIUKAI (ALERG.)";2674192321;Taip;0;17;0;17
47;Aitvaras;"AITVARIUKAI (ALERG.)";13670186807;Taip;0;21;0;21
48;Aitvaras;"AITVARIUKAI (ALERG.)";31074942686;Taip;0;21;0;21
49;Aitvaras;"AITVARIUKAI (ALERG.)";12962784212;Ne;0;21;0;21
50;Aitvaras;"AITVARIUKAI (ALERG.)";1542575012;Taip;0;3;0;3
51;Aitvaras;"AITVARIUKAI (ALERG.)";1223627682;Taip;0;14;0;14
52;Aitvaras;"AITVARIUKAI (ALERG.)";3471031093;Taip;0;21;0;21
53;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;13;0;13
54;Aitvaras;"AITVARIUKAI (ALERG.)";34735287315;Taip;0;15;0;15
55;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;4;0;4
56;Aitvaras;"AITVARIUKAI (ALERG.)";84919478493;Taip;3;7;0;10
57;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;21;0;21
58;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;13;0;13
59;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;2;0;2
60;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;9;0;9
61;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;11;0;11
62;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;4;5;0;9
63;Aitvaras;"AITVARIUKAI (ALERG.)";6356432078;Taip;0;8;0;8
64;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1019661577;Taip;0;4;0;4
65;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";55369747065;Ne;0;21;0;21
66;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5204534227;Taip;0;2;0;2
67;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";89623351867;Taip;0;2;0;2
68;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";837021325;Taip;0;6;0;6
69;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1207249857;Taip;0;21;0;21
70;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";30174058452;Taip;0;13;0;13
71;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1516018865;Taip;0;13;0;13
72;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1392528718;Taip;0;8;0;8
73;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1892295973;Ne;0;11;0;11
74;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1011446683;Taip;0;21;0;21
75;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2021772475;Ne;0;15;0;15
76;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1872130301;Taip;0;2;0;2
77;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6745376381;Taip;0;9;0;9
78;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3433178644;Ne;0;18;0;18
79;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";69352006024;Taip;0;21;0;21
80;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2083332491;Ne;0;8;0;8
81;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";61721665912;Taip;0;9;0;9
82;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6238828251;Taip;0;21;0;21
83;Aitvaras;"ŽEMYNUKAI (ALERG.)";1301667420;Taip;0;18;0;18
84;Aitvaras;"ŽEMYNUKAI (ALERG.)";47686798724;Taip;0;14;0;14
85;Aitvaras;"ŽEMYNUKAI (ALERG.)";94080483856;Taip;0;2;0;2
86;Aitvaras;"ŽEMYNUKAI (ALERG.)";1621302802;Taip;0;8;0;8
87;Aitvaras;"ŽEMYNUKAI (ALERG.)";7592535089;Taip;0;21;0;21
88;Aitvaras;"ŽEMYNUKAI (ALERG.)";5083382326;Taip;0;6;0;6
89;Aitvaras;"ŽEMYNUKAI (ALERG.)";3001619281;Taip;0;21;0;21
90;Aitvaras;"ŽEMYNUKAI (ALERG.)";4708741626;Ne;0;14;0;14
91;Aitvaras;"ŽEMYNUKAI (ALERG.)";85826303673;Taip;0;2;0;2
92;Aitvaras;"ŽEMYNUKAI (ALERG.)";44139920757;Ne;0;21;0;21
93;Aitvaras;"ŽEMYNUKAI (ALERG.)";9845539641;Taip;0;21;0;21
94;Aitvaras;"ŽEMYNUKAI (ALERG.)";1600657305;Taip;9;6;0;15
95;Aitvaras;"ŽEMYNUKAI (ALERG.)";1652681820;Taip;0;18;0;18
96;Aitvaras;"ŽEMYNUKAI (ALERG.)";6166757095;Taip;0;16;0;16
97;Aitvaras;"ŽEMYNUKAI (ALERG.)";1201862001;Ne;0;21;0;21
98;Aitvaras;"ŽEMYNUKAI (ALERG.)";5595233402;Taip;0;21;0;21
99;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;0;21;0;21
100;Aitvaras;"ŽEMYNUKAI (ALERG.)";5922357091;Taip;0;21;0;21
101;Aitvaras;"ŽEMYNUKAI (ALERG.)";6951219468;Taip;0;3;0;3
102;Aitvaras;"ŽEMYNUKAI (ALERG.)";4868552034;Taip;0;6;0;6
103;Aitvaras;"ŽEMYNUKAI (ALERG.)";8970519668;Ne;0;21;0;21
104;Aitvaras;"ŽEMYNUKAI (ALERG.)";84922258988;Taip;0;21;0;21
105;Aitvaras;"ŽEMYNUKAI (ALERG.)";1494094426;Taip;0;21;0;21
106;Aitvaras;"LINKSMUČIAI (ALERG.)";5238819066;Taip;0;1;0;1
107;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;0;2;0;2
108;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Ne;0;21;0;21
109;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;1;7;0;8
110;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;0;21;0;21
111;Aitvaras;"LINKSMUČIAI (ALERG.)";6572235324;Taip;0;21;0;21
112;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Ne;0;19;0;19
113;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;1;0;1
114;Aitvaras;"LINKSMUČIAI (ALERG.)";5330618557;Taip;21;0;0;21
115;Aitvaras;"LINKSMUČIAI (ALERG.)";5504431748;Taip;3;0;0;3
116;Aitvaras;"LINKSMUČIAI (ALERG.)";8206046301;Taip;8;3;0;11
117;Aitvaras;"LINKSMUČIAI (ALERG.)";4480921300;Taip;0;21;0;21
118;Aitvaras;"LINKSMUČIAI (ALERG.)";8178703988;Taip;0;20;0;20
119;Aitvaras;"LINKSMUČIAI (ALERG.)";1532588441;Taip;0;5;0;5
120;Aitvaras;"LINKSMUČIAI (ALERG.)";7260577885;Taip;0;13;0;13
121;Aitvaras;"LINKSMUČIAI (ALERG.)";1599183050;Taip;0;13;0;13
