Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;11;0;11
2;Aitvaras;"VIJURKAI (ALERG.)";9649742132;Taip;0;20;0;20
3;Aitvaras;"VIJURKAI (ALERG.)";84922258988;Taip;0;20;0;20
4;Aitvaras;"VIJURKAI (ALERG.)";1201862001;Ne;0;20;0;20
5;Aitvaras;"VIJURKAI (ALERG.)";8970519668;Ne;0;20;0;20
6;Aitvaras;"VIJURKAI (ALERG.)";1600657305;Taip;0;3;0;3
7;Aitvaras;"VIJURKAI (ALERG.)";1621302802;Taip;0;20;0;20
8;Aitvaras;"VIJURKAI (ALERG.)";94080483856;Taip;0;20;0;20
9;Aitvaras;"VIJURKAI (ALERG.)";5083382326;Taip;0;16;0;16
10;Aitvaras;"VIJURKAI (ALERG.)";1834535594;Taip;0;7;0;7
11;Aitvaras;"VIJURKAI (ALERG.)";7083046536;Taip;0;7;0;7
12;Aitvaras;"VIJURKAI (ALERG.)";1773366241;Taip;0;20;0;20
13;Aitvaras;"VIJURKAI (ALERG.)";1553462849;Taip;0;9;0;9
14;Aitvaras;"VIJURKAI (ALERG.)";1398792964;Ne;0;20;0;20
15;Aitvaras;"VIJURKAI (ALERG.)";5770779699;Taip;0;11;0;11
16;Aitvaras;"VIJURKAI (ALERG.)";2159901439;Taip;0;16;0;16
17;Aitvaras;"VIJURKAI (ALERG.)";3716313515;Taip;0;20;0;20
18;Aitvaras;"VIJURKAI (ALERG.)";8366627546;Taip;0;19;0;19
19;Aitvaras;"VIJURKAI (ALERG.)";1481849611;Taip;0;20;0;20
20;Aitvaras;"VIJURKAI (ALERG.)";1090979323;Taip;0;12;0;12
21;Aitvaras;"SMALSUČIAI (ALERG.)";85826303673;Taip;0;8;0;8
22;Aitvaras;"SMALSUČIAI (ALERG.)";47686798724;Taip;0;6;0;6
23;Aitvaras;"SMALSUČIAI (ALERG.)";1892295973;Ne;0;9;0;9
24;Aitvaras;"SMALSUČIAI (ALERG.)";89623351867;Taip;0;5;0;5
25;Aitvaras;"SMALSUČIAI (ALERG.)";5204534227;Taip;0;5;0;5
26;Aitvaras;"SMALSUČIAI (ALERG.)";2674192321;Taip;0;8;0;8
27;Aitvaras;"SMALSUČIAI (ALERG.)";85103026654;Taip;0;10;0;10
28;Aitvaras;"SMALSUČIAI (ALERG.)";14251469975;Taip;0;19;0;19
29;Aitvaras;PADAUŽIUKAI;54438500410;Taip;0;15;0;15
30;Aitvaras;PADAUŽIUKAI;1476238636;Taip;0;3;0;3
31;Aitvaras;PADAUŽIUKAI;87846069433;Taip;0;13;0;13
32;Aitvaras;PADAUŽIUKAI;1850900990;Taip;0;10;0;10
33;Aitvaras;PADAUŽIUKAI;2092431875;Taip;0;8;0;8
34;Aitvaras;PADAUŽIUKAI;12216502128;Taip;0;20;0;20
35;Aitvaras;PADAUŽIUKAI;25117529505;Taip;0;14;0;14
36;Aitvaras;PADAUŽIUKAI;403821197;Taip;0;20;0;20
37;Aitvaras;"AITVARIUKAI (ALERG.)";1542575012;Taip;0;11;0;11
38;Aitvaras;"AITVARIUKAI (ALERG.)";3471031093;Ne;0;18;0;18
39;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;14;0;14
40;Aitvaras;"AITVARIUKAI (ALERG.)";34735287315;Taip;0;12;0;12
41;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;11;0;11
42;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;20;0;20
43;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;18;0;18
44;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;14;0;14
45;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;11;0;11
46;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;16;0;16
47;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;0;7;0;7
48;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;0;20;0;20
49;Aitvaras;"AITVARIUKAI (ALERG.)";2566375128;Taip;0;6;0;6
50;Aitvaras;"AITVARIUKAI (ALERG.)";6356432078;Taip;0;20;0;20
51;Aitvaras;"AITVARIUKAI (ALERG.)";3639102842;Taip;0;15;0;15
52;Aitvaras;"AITVARIUKAI (ALERG.)";7243387750;Taip;0;16;0;16
53;Aitvaras;"AITVARIUKAI (ALERG.)";6587437949;Taip;0;10;0;10
54;Aitvaras;"AITVARIUKAI (ALERG.)";7461284958;Taip;0;20;0;20
55;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1019661577;Taip;0;9;0;9
56;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";55369747065;Ne;0;10;0;10
57;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";837021325;Taip;0;9;0;9
58;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1207249857;Taip;0;19;0;19
59;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";30174058452;Taip;0;19;0;19
60;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";24247118884;Taip;0;1;0;1
61;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1516018865;Taip;0;8;0;8
