Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";3923601422;Taip;0;2;0;2
2;Aitvaras;"VIJURKAI (ALERG.)";7745736525;Taip;0;1;0;1
3;Aitvaras;"VIJURKAI (ALERG.)";8300788433;Taip;0;9;0;9
4;Aitvaras;"VIJURKAI (ALERG.)";9209862610;Taip;0;4;0;4
5;Aitvaras;"VIJURKAI (ALERG.)";6191938291;Taip;0;7;0;7
6;Aitvaras;"VIJURKAI (ALERG.)";7006713502;Taip;0;7;0;7
7;Aitvaras;"VIJURKAI (ALERG.)";2975696317;Taip;0;1;0;1
8;Aitvaras;"VIJURKAI (ALERG.)";1131690624;Taip;0;5;0;5
9;Aitvaras;"VIJURKAI (ALERG.)";3891067128;Taip;0;11;0;11
10;Aitvaras;"VIJURKAI (ALERG.)";8352951885;Taip;0;2;0;2
11;Aitvaras;"VIJURKAI (ALERG.)";5255843693;Taip;0;3;0;3
12;Aitvaras;"VIJURKAI (ALERG.)";5593105541;Taip;0;5;0;5
13;Aitvaras;"VIJURKAI (ALERG.)";8963214183;Taip;0;6;0;6
14;Aitvaras;"VIJURKAI (ALERG.)";8458676611;Taip;0;5;0;5
15;Aitvaras;"VIJURKAI (ALERG.)";9810208704;Taip;0;14;0;14
16;Aitvaras;"VIJURKAI (ALERG.)";7744650973;Taip;0;5;0;5
17;Aitvaras;"VIJURKAI (ALERG.)";5252728205;Taip;0;2;0;2
18;Aitvaras;"VIJURKAI (ALERG.)";2373509019;Taip;0;2;0;2
19;Aitvaras;"VIJURKAI (ALERG.)";2624566766;Taip;0;5;0;5
20;Aitvaras;"SMALSUČIAI (ALERG.)";2744696131;Taip;0;4;0;4
21;Aitvaras;"SMALSUČIAI (ALERG.)";7136674662;Taip;0;2;0;2
22;Aitvaras;"SMALSUČIAI (ALERG.)";5283056036;Taip;0;4;0;4
23;Aitvaras;"SMALSUČIAI (ALERG.)";9271534775;Taip;0;11;0;11
24;Aitvaras;"SMALSUČIAI (ALERG.)";2231465856;Taip;0;2;0;2
25;Aitvaras;"SMALSUČIAI (ALERG.)";5635576679;Taip;0;2;0;2
26;Aitvaras;"SMALSUČIAI (ALERG.)";4377666052;Taip;0;4;0;4
27;Aitvaras;"SMALSUČIAI (ALERG.)";5623106419;Taip;0;4;0;4
28;Aitvaras;"SMALSUČIAI (ALERG.)";7113016866;Taip;0;4;0;4
29;Aitvaras;"SMALSUČIAI (ALERG.)";7988247429;Taip;0;4;0;4
30;Aitvaras;"SMALSUČIAI (ALERG.)";5351333397;Taip;0;5;0;5
31;Aitvaras;"SMALSUČIAI (ALERG.)";3635354769;Taip;0;11;0;11
32;Aitvaras;"SMALSUČIAI (ALERG.)";8333823078;Taip;0;8;0;8
33;Aitvaras;"SMALSUČIAI (ALERG.)";5102163688;Taip;0;2;0;2
34;Aitvaras;"SMALSUČIAI (ALERG.)";3653879553;Taip;0;6;0;6
35;Aitvaras;"SMALSUČIAI (ALERG.)";2344061847;Taip;0;3;0;3
36;Aitvaras;"SMALSUČIAI (ALERG.)";3851322849;Taip;0;3;0;3
37;Aitvaras;"SMALSUČIAI (ALERG.)";3491483644;Taip;0;8;0;8
38;Aitvaras;"SMALSUČIAI (ALERG.)";4089939292;Taip;0;5;0;5
39;Aitvaras;"SMALSUČIAI (ALERG.)";4954780185;Taip;0;4;0;4
40;Aitvaras;"SMALSUČIAI (ALERG.)";8606236205;Taip;0;5;0;5
