Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
33;Aitvaras;PADAUŽIUKAI;85560586048;Taip;0;20;0;20
34;Aitvaras;PADAUŽIUKAI;1306408890;Taip;0;10;0;10
35;Aitvaras;PADAUŽIUKAI;59572108690;Taip;0;22;0;22
36;Aitvaras;PADAUŽIUKAI;1487264184;Taip;0;8;0;8
37;Aitvaras;PADAUŽIUKAI;1681260995;Taip;0;13;0;13
38;Aitvaras;PADAUŽIUKAI;5103057090;Taip;0;22;0;22
39;Aitvaras;PADAUŽIUKAI;26906648835;Taip;0;22;0;22
40;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;6;0;6
41;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;4;0;4
42;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;22;0;22
43;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;18;0;18
44;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;5;0;5
45;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;13;0;13
46;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;13;0;13
47;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;0;14;0;14
48;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;0;21;0;21
49;Aitvaras;"AITVARIUKAI (ALERG.)";2566375128;Taip;0;1;0;1
50;Aitvaras;"AITVARIUKAI (ALERG.)";3639102842;Taip;0;22;0;22
51;Aitvaras;"AITVARIUKAI (ALERG.)";7243387750;Taip;0;5;0;5
52;Aitvaras;"AITVARIUKAI (ALERG.)";6587437949;Taip;0;12;0;12
53;Aitvaras;"AITVARIUKAI (ALERG.)";7461284958;Taip;0;22;0;22
54;Aitvaras;"AITVARIUKAI (ALERG.)";6214880713;Taip;0;6;0;6
55;Aitvaras;"AITVARIUKAI (ALERG.)";5330618557;Taip;0;10;0;10
56;Aitvaras;"AITVARIUKAI (ALERG.)";5504431748;Taip;0;3;0;3
57;Aitvaras;"AITVARIUKAI (ALERG.)";1877245088;Taip;0;22;0;22
58;Aitvaras;"AITVARIUKAI (ALERG.)";24247118884;Taip;0;17;0;17
59;Aitvaras;"AITVARIUKAI (ALERG.)";3394251305;Taip;0;2;0;2
60;Aitvaras;"AITVARIUKAI (ALERG.)";1954364886;Taip;0;22;0;22
61;Aitvaras;"AITVARIUKAI (ALERG.)";6936031222;Taip;0;20;0;20
62;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5711324951;Taip;0;6;0;6
63;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5619137905;Taip;0;15;0;15
64;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4426643908;Taip;0;12;0;12
65;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4106097701;Taip;0;18;0;18
66;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9659883026;Taip;0;1;0;1
67;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2184231202;Taip;0;18;0;18
68;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2478737835;Taip;0;11;0;11
69;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1136438927;Taip;0;8;0;8
70;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";8137900398;Taip;0;9;0;9
71;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9147954612;Taip;0;1;0;1
72;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2511844613;Taip;0;3;0;3
73;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";7907357058;Taip;0;3;0;3
74;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9534206000;Taip;0;22;0;22
75;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3737054758;Taip;0;17;0;17
76;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4646876966;Taip;0;10;0;10
77;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9271534775;Taip;0;11;0;11
78;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";8849563638;Taip;0;14;0;14
79;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6950820937;Taip;0;7;0;7
80;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5283056036;Taip;0;10;0;10
81;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5252728205;Taip;0;22;0;22
82;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;0;20;0;20
83;Aitvaras;"ŽEMYNUKAI (ALERG.)";9562494357;Taip;0;22;0;22
84;Aitvaras;"ŽEMYNUKAI (ALERG.)";6021342178;Taip;0;22;0;22
85;Aitvaras;"ŽEMYNUKAI (ALERG.)";8567255042;Ne;0;9;0;9
86;Aitvaras;"ŽEMYNUKAI (ALERG.)";6218019092;Taip;0;17;0;17
87;Aitvaras;"ŽEMYNUKAI (ALERG.)";7560642918;Taip;0;9;0;9
88;Aitvaras;"ŽEMYNUKAI (ALERG.)";3820930777;Taip;0;19;0;19
89;Aitvaras;"ŽEMYNUKAI (ALERG.)";6624986090;Taip;0;16;0;16
90;Aitvaras;"ŽEMYNUKAI (ALERG.)";4733627644;Taip;0;22;0;22
91;Aitvaras;"ŽEMYNUKAI (ALERG.)";3104109370;Taip;0;2;0;2
92;Aitvaras;"ŽEMYNUKAI (ALERG.)";7853714142;Taip;0;22;0;22
93;Aitvaras;"ŽEMYNUKAI (ALERG.)";1949144346;Taip;0;7;0;7
94;Aitvaras;"ŽEMYNUKAI (ALERG.)";8641433486;Taip;0;22;0;22
95;Aitvaras;"ŽEMYNUKAI (ALERG.)";3961423273;Taip;0;7;0;7
96;Aitvaras;"ŽEMYNUKAI (ALERG.)";9947610763;Taip;0;2;0;2
97;Aitvaras;"ŽEMYNUKAI (ALERG.)";4801034095;Taip;0;22;0;22
98;Aitvaras;"ŽEMYNUKAI (ALERG.)";7113016866;Taip;0;12;0;12
99;Aitvaras;"ŽEMYNUKAI (ALERG.)";3944052351;Ne;0;6;0;6
100;Aitvaras;"ŽEMYNUKAI (ALERG.)";4377666052;Taip;0;8;0;8
101;Aitvaras;"ŽEMYNUKAI (ALERG.)";8333823078;Taip;0;22;0;22
102;Aitvaras;"ŽEMYNUKAI (ALERG.)";5623106419;Taip;0;14;0;14
103;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;0;4;0;4
104;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Taip;0;15;0;15
105;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;0;3;0;3
106;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;0;18;0;18
107;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Taip;0;8;0;8
108;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;20;0;20
109;Aitvaras;"LINKSMUČIAI (ALERG.)";7260577885;Taip;0;21;0;21
110;Aitvaras;"LINKSMUČIAI (ALERG.)";1599183050;Taip;0;10;0;10
111;Aitvaras;"LINKSMUČIAI (ALERG.)";1115202169;Taip;0;18;0;18
112;Aitvaras;"LINKSMUČIAI (ALERG.)";7029464687;Taip;0;4;0;4
113;Aitvaras;"LINKSMUČIAI (ALERG.)";4613894944;Taip;0;7;0;7
114;Aitvaras;"LINKSMUČIAI (ALERG.)";2760970218;Taip;0;6;0;6
115;Aitvaras;"LINKSMUČIAI (ALERG.)";4120515569;Taip;0;22;0;22
116;Aitvaras;"LINKSMUČIAI (ALERG.)";9885781306;Taip;0;11;0;11
117;Aitvaras;"LINKSMUČIAI (ALERG.)";4564723798;Taip;0;21;0;21
118;Aitvaras;"LINKSMUČIAI (ALERG.)";4612994715;Taip;0;20;0;20
119;Aitvaras;"LINKSMUČIAI (ALERG.)";4176681907;Taip;0;22;0;22
120;Aitvaras;"LINKSMUČIAI (ALERG.)";7392689023;Taip;0;20;0;20
121;Aitvaras;"LINKSMUČIAI (ALERG.)";6286268740;Taip;0;1;0;1
122;Aitvaras;"LINKSMUČIAI (ALERG.)";2547934790;Taip;0;22;0;22
123;Aitvaras;NAMINUKAI;3053557807;Taip;0;22;0;22
124;Aitvaras;NAMINUKAI;6126913961;Taip;0;10;0;10
125;Aitvaras;NAMINUKAI;3347213578;Taip;0;22;0;22
126;Aitvaras;NAMINUKAI;9024245490;Taip;0;22;0;22
127;Aitvaras;NAMINUKAI;8512502118;Taip;0;11;0;11
128;Aitvaras;NAMINUKAI;1376605323;Taip;0;2;0;2
129;Aitvaras;NAMINUKAI;6060880045;Taip;0;2;0;2
130;Aitvaras;NAMINUKAI;2821221241;Taip;0;10;0;10
131;Aitvaras;NAMINUKAI;9039303562;Taip;0;22;0;22
132;Aitvaras;NAMINUKAI;6080549524;Taip;0;22;0;22
133;Aitvaras;NAMINUKAI;6048701733;Taip;0;22;0;22
134;Aitvaras;NAMINUKAI;6110226958;Taip;0;1;0;1
135;Aitvaras;NAMINUKAI;4555281655;Taip;0;12;0;12
136;Aitvaras;NAMINUKAI;8043062737;Taip;0;10;0;10
137;Aitvaras;NAMINUKAI;3005447572;Taip;0;10;0;10
138;Aitvaras;NAMINUKAI;1549552392;Taip;0;15;0;15
139;Aitvaras;NAMINUKAI;4498792867;Taip;0;6;0;6
140;Aitvaras;NAMINUKAI;9490714865;Taip;0;18;0;18
141;Aitvaras;NAMINUKAI;1498630458;Taip;0;17;0;17
142;Aitvaras;NAMINUKAI;5967188507;Ne;0;11;0;11
143;Aitvaras;NAMINUKAI;5161069611;Taip;0;8;0;8
144;Aitvaras;NAMINUKAI;7934344218;Taip;0;22;0;22
145;Aitvaras;NAMINUKAI;6279152796;Taip;0;19;0;19
146;Aitvaras;ŠELMIAI;9332771711;Taip;0;12;0;12
147;Aitvaras;ŠELMIAI;6550426644;Taip;0;22;0;22
148;Aitvaras;ŠELMIAI;5818794912;Taip;0;10;0;10
149;Aitvaras;ŠELMIAI;58780461337;Ne;0;22;0;22
150;Aitvaras;ŠELMIAI;1116271183;Taip;0;7;0;7
151;Aitvaras;ŠELMIAI;44046627149;Taip;0;11;0;11
152;Aitvaras;ŠELMIAI;7469656671;Taip;0;16;0;16
153;Aitvaras;ŠELMIAI;2408952971;Taip;0;13;0;13
154;Aitvaras;ŠELMIAI;2330782717;Taip;0;1;0;1
155;Aitvaras;ŠELMIAI;47875842134;Taip;0;9;0;9
156;Aitvaras;ŠELMIAI;40799643122;Taip;0;21;0;21
157;Aitvaras;ŠELMIAI;8784628567;Taip;0;3;0;3
158;Aitvaras;ŠELMIAI;2601983670;Taip;0;22;0;22
159;Aitvaras;ŠELMIAI;8503279655;Taip;0;19;0;19
160;Aitvaras;ŠELMIAI;2034293999;Taip;0;9;0;9
161;Aitvaras;ŠELMIAI;2804106417;Taip;0;10;0;10
162;Aitvaras;ŠELMIAI;2711888522;Taip;0;10;0;10
163;Aitvaras;ŠELMIAI;1996524718;Taip;0;22;0;22
164;Aitvaras;ŠELMIAI;4110585744;Taip;0;5;0;5
165;Aitvaras;ŠELMIAI;6010324894;Taip;0;22;0;22
166;Aitvaras;ŠELMIAI;9015675095;Taip;0;13;0;13
167;Aitvaras;ŠELMIAI;2895663259;Taip;0;17;0;17
168;Aitvaras;KODĖLČIUKAI;6214572150;Taip;0;22;0;22
169;Aitvaras;KODĖLČIUKAI;3323458595;Taip;0;17;0;17
170;Aitvaras;KODĖLČIUKAI;8065540507;Taip;0;22;0;22
171;Aitvaras;KODĖLČIUKAI;1288810999;Taip;0;17;0;17
172;Aitvaras;KODĖLČIUKAI;6501943902;Taip;0;22;0;22
173;Aitvaras;KODĖLČIUKAI;3101015381;Ne;0;8;0;8
174;Aitvaras;KODĖLČIUKAI;4350590529;Taip;0;15;0;15
175;Aitvaras;KODĖLČIUKAI;7777235021;Taip;0;22;0;22
176;Aitvaras;KODĖLČIUKAI;5641224483;Taip;0;22;0;22
177;Aitvaras;KODĖLČIUKAI;1830134108;Ne;0;18;0;18
178;Aitvaras;KODĖLČIUKAI;8121858940;Taip;0;9;0;9
179;Aitvaras;KODĖLČIUKAI;3178965623;Taip;0;10;0;10
180;Aitvaras;KODĖLČIUKAI;5905456814;Taip;0;9;0;9
181;Aitvaras;KODĖLČIUKAI;1761446849;Taip;0;2;0;2
182;Aitvaras;KODĖLČIUKAI;6739827530;Taip;0;9;0;9
183;Aitvaras;KODĖLČIUKAI;2807595769;Taip;0;18;0;18
184;Aitvaras;KODĖLČIUKAI;1252145346;Taip;0;3;0;3
185;Aitvaras;KODĖLČIUKAI;7455895024;Taip;0;9;0;9
186;Aitvaras;KODĖLČIUKAI;8439586875;Taip;0;22;0;22
187;Aitvaras;KODĖLČIUKAI;2328771385;Taip;0;19;0;19
188;Aitvaras;KODĖLČIUKAI;3735941659;Taip;0;7;0;7
189;Aitvaras;KODĖLČIUKAI;8360380303;Taip;0;18;0;18
190;Aitvaras;KODĖLČIUKAI;1594675221;Taip;0;22;0;22
191;Aitvaras;PABIRUČIAI;4551774368;Taip;0;1;0;1
192;Aitvaras;PABIRUČIAI;8558414510;Taip;0;1;0;1
193;Aitvaras;PABIRUČIAI;4158520145;Taip;0;22;0;22
194;Aitvaras;PABIRUČIAI;1203732956;Taip;0;16;0;16
195;Aitvaras;PABIRUČIAI;1495399113;Taip;0;10;0;10
196;Aitvaras;PABIRUČIAI;6319953077;Taip;0;3;0;3
197;Aitvaras;PABIRUČIAI;8644983502;Taip;0;22;0;22
198;Aitvaras;PABIRUČIAI;5782609781;Taip;0;22;0;22
199;Aitvaras;PABIRUČIAI;7805819121;Taip;0;8;0;8
200;Aitvaras;PABIRUČIAI;7352233454;Taip;0;22;0;22
201;Aitvaras;PABIRUČIAI;1019103539;Taip;0;22;0;22
202;Aitvaras;PABIRUČIAI;4812423010;Taip;0;22;0;22
203;Aitvaras;PABIRUČIAI;8756012613;Taip;0;22;0;22
204;Aitvaras;PABIRUČIAI;1901118931;Taip;0;9;0;9
205;Aitvaras;PABIRUČIAI;2185746898;Taip;0;14;0;14
206;Aitvaras;PABIRUČIAI;5601517340;Taip;0;12;0;12
207;Aitvaras;"SVAJOKLIAI  (ALERG.)";2004112424;Taip;0;22;0;22
208;Aitvaras;"SVAJOKLIAI  (ALERG.)";6084096300;Taip;0;12;0;12
209;Aitvaras;"SVAJOKLIAI  (ALERG.)";5750154036;Taip;0;22;0;22
210;Aitvaras;"SVAJOKLIAI  (ALERG.)";6201118021;Taip;0;22;0;22
211;Aitvaras;"SVAJOKLIAI  (ALERG.)";1275561645;Taip;0;10;0;10
212;Aitvaras;"SVAJOKLIAI  (ALERG.)";1879540041;Taip;0;22;0;22
213;Aitvaras;"SVAJOKLIAI  (ALERG.)";1347364985;Taip;0;22;0;22
214;Aitvaras;"SVAJOKLIAI  (ALERG.)";5425259260;Taip;0;22;0;22
215;Aitvaras;"SVAJOKLIAI  (ALERG.)";9228736015;Taip;0;11;0;11
216;Aitvaras;"SVAJOKLIAI  (ALERG.)";9763502346;Taip;0;22;0;22
217;Aitvaras;"SVAJOKLIAI  (ALERG.)";7568388141;Taip;0;14;0;14
218;Aitvaras;"SVAJOKLIAI  (ALERG.)";4204923580;Taip;0;17;0;17
219;Aitvaras;"SVAJOKLIAI  (ALERG.)";1532588441;Taip;0;6;0;6
220;Aitvaras;"SVAJOKLIAI  (ALERG.)";8206046301;Taip;0;11;0;11
221;Aitvaras;"SVAJOKLIAI  (ALERG.)";1859647003;Taip;0;1;0;1
222;Aitvaras;"SVAJOKLIAI  (ALERG.)";3775634117;Taip;0;6;0;6
223;Aitvaras;"SVAJOKLIAI  (ALERG.)";2615576367;Taip;0;5;0;5
224;Aitvaras;"SVAJOKLIAI  (ALERG.)";2146963673;Taip;0;19;0;19
225;Aitvaras;"SVAJOKLIAI  (ALERG.)";4777266938;Taip;0;22;0;22
226;Aitvaras;"SVAJOKLIAI  (ALERG.)";3954840915;Taip;0;9;0;9
227;Aitvaras;"SVAJOKLIAI  (ALERG.)";9157794193;Taip;0;22;0;22
228;Aitvaras;"SVAJOKLIAI  (ALERG.)";5659897032;Taip;0;6;0;6
229;Atžalėlės;Gėlytės;4284673729;Taip;0;22;0;22
230;Atžalėlės;Gėlytės;8695865604;Taip;0;16;0;16
231;Atžalėlės;Gėlytės;2385614957;Taip;0;6;0;6
232;Atžalėlės;Gėlytės;5432433423;Taip;0;22;0;22
233;Atžalėlės;Gėlytės;9715625283;Taip;0;22;0;22
234;Atžalėlės;Gėlytės;6024189665;Taip;0;17;0;17
235;Atžalėlės;Gėlytės;4682216852;Taip;0;3;0;3
236;Atžalėlės;Gėlytės;2131592139;Taip;0;5;0;5
237;Atžalėlės;Gėlytės;3191066669;Taip;0;6;0;6
238;Atžalėlės;Gėlytės;1500456945;Taip;0;8;0;8
239;Atžalėlės;Gėlytės;1722233272;Taip;0;22;0;22
240;Atžalėlės;Gėlytės;5310990513;Taip;0;22;0;22
241;Atžalėlės;Gėlytės;7702502252;Taip;0;5;0;5
242;Atžalėlės;Gėlytės;9189223222;Taip;0;22;0;22
243;Atžalėlės;Gėlytės;3283415814;Taip;0;8;0;8
244;Atžalėlės;Gėlytės;3870758086;Taip;0;22;0;22
245;Atžalėlės;Gėlytės;6202250600;Taip;0;11;0;11
246;Atžalėlės;Gėlytės;4098210138;Taip;0;8;0;8
247;Atžalėlės;Gėlytės;6177038838;Taip;0;4;0;4
248;Atžalėlės;Gėlytės;5742471497;Taip;0;11;0;11
249;Atžalėlės;Gėlytės;1137741059;Taip;0;13;0;13
250;Atžalėlės;Gėlytės;4238773173;Taip;0;20;0;20
251;Atžalėlės;Gėlytės;1036410428;Taip;0;2;0;2
252;Atžalėlės;Gėlytės;1450609695;Taip;0;6;0;6
253;Atžalėlės;Drugeliai;4643154006;Taip;0;21;0;21
254;Atžalėlės;Drugeliai;6903666624;Taip;0;22;0;22
255;Atžalėlės;Drugeliai;2315790531;Taip;0;11;0;11
256;Atžalėlės;Drugeliai;6782007470;Taip;0;22;0;22
257;Atžalėlės;Drugeliai;1805496887;Taip;0;13;0;13
258;Atžalėlės;Drugeliai;5417971068;Taip;0;3;0;3
259;Atžalėlės;Drugeliai;7953922166;Taip;0;22;0;22
260;Atžalėlės;Drugeliai;5147078840;Taip;0;19;0;19
261;Atžalėlės;Drugeliai;9222670655;Taip;0;22;0;22
262;Atžalėlės;Drugeliai;77261118958;Taip;0;22;0;22
263;Atžalėlės;Drugeliai;1429493246;Taip;0;22;0;22
264;Atžalėlės;Drugeliai;6114426973;Taip;0;22;0;22
265;Atžalėlės;Drugeliai;1456979448;Taip;0;22;0;22
266;Atžalėlės;Drugeliai;4032519781;Taip;0;22;0;22
267;Atžalėlės;Drugeliai;1426744251;Taip;0;20;0;20
268;Atžalėlės;Drugeliai;7756889911;Taip;0;22;0;22
269;Atžalėlės;Drugeliai;5063094678;Taip;0;4;0;4
270;Atžalėlės;Drugeliai;3422605135;Taip;0;2;0;2
271;Atžalėlės;Drugeliai;8718036014;Taip;0;22;0;22
272;Atžalėlės;Drugeliai;4884599397;Taip;0;22;0;22
273;Atžalėlės;Drugeliai;4902947406;Taip;0;14;0;14
274;Atžalėlės;Drugeliai;9463215947;Taip;0;12;0;12
275;Atžalėlės;Drugeliai;6570245757;Taip;0;2;0;2
276;Atžalėlės;Drugeliai;1830572633;Taip;0;7;0;7
277;Atžalėlės;Gandriukai;1197205716;Taip;0;10;0;10
278;Atžalėlės;Gandriukai;70694002130;Taip;0;5;0;5
279;Atžalėlės;Gandriukai;2124150483;Taip;0;7;0;7
280;Atžalėlės;Gandriukai;87567915519;Taip;0;5;0;5
281;Atžalėlės;Gandriukai;78120202936;Taip;0;4;0;4
282;Atžalėlės;Gandriukai;1011601294;Taip;0;6;0;6
283;Atžalėlės;Gandriukai;519493490;Taip;0;6;0;6
284;Atžalėlės;Gandriukai;78664848612;Taip;0;3;0;3
285;Atžalėlės;Gandriukai;32154742975;Taip;0;8;0;8
286;Atžalėlės;Voveriukai;1865339755;Taip;0;4;0;4
287;Atžalėlės;Voveriukai;4467364336;Taip;0;22;0;22
288;Atžalėlės;Voveriukai;8847754477;Taip;0;19;0;19
289;Atžalėlės;Voveriukai;3795729265;Taip;0;15;0;15
290;Atžalėlės;Voveriukai;8201582382;Taip;0;22;0;22
291;Atžalėlės;Voveriukai;4362058013;Taip;0;22;0;22
292;Atžalėlės;Voveriukai;8819893830;Taip;0;9;0;9
293;Atžalėlės;Voveriukai;3069192413;Taip;0;11;0;11
294;Atžalėlės;Voveriukai;2067246260;Taip;0;22;0;22
295;Atžalėlės;Voveriukai;7532672266;Taip;0;22;0;22
296;Atžalėlės;Voveriukai;5705303891;Taip;0;22;0;22
297;Atžalėlės;Voveriukai;1316154666;Taip;0;4;0;4
298;Atžalėlės;Voveriukai;8138683218;Taip;0;13;0;13
299;Atžalėlės;Voveriukai;7689394485;Taip;0;4;0;4
300;Atžalėlės;Voveriukai;1804802235;Taip;0;4;0;4
301;Atžalėlės;Voveriukai;2662384275;Taip;0;7;0;7
302;Atžalėlės;Žirniukai;2374624441;Taip;0;11;0;11
303;Atžalėlės;Žirniukai;9707462467;Taip;0;4;0;4
304;Atžalėlės;Žirniukai;5584105084;Taip;0;12;0;12
305;Atžalėlės;Žirniukai;9677943321;Taip;0;5;0;5
306;Atžalėlės;Žirniukai;9967641617;Taip;0;17;0;17
307;Atžalėlės;Žirniukai;9508110719;Taip;0;9;0;9
308;Atžalėlės;Žirniukai;6368553568;Taip;0;9;0;9
309;Atžalėlės;Žirniukai;9085453655;Taip;0;12;0;12
310;Atžalėlės;Žirniukai;1538643591;Taip;0;22;0;22
311;Atžalėlės;Žirniukai;3143856911;Taip;0;20;0;20
312;Atžalėlės;Žirniukai;1212074068;Taip;0;22;0;22
313;Atžalėlės;Žirniukai;9736390705;Taip;0;9;0;9
314;Atžalėlės;Žirniukai;4661388894;Taip;0;4;0;4
315;Atžalėlės;Žirniukai;5319794176;Taip;0;11;0;11
316;Atžalėlės;Žirniukai;5148142239;Taip;0;11;0;11
317;Atžalėlės;Žirniukai;7522643082;Taip;0;12;0;12
318;Atžalėlės;Žirniukai;7613931447;Taip;0;12;0;12
319;Atžalėlės;Ežiukai;4227804985;Taip;0;3;0;3
320;Atžalėlės;Ežiukai;9053620501;Taip;0;1;0;1
321;Atžalėlės;Ežiukai;9346744866;Taip;0;22;0;22
322;Atžalėlės;Ežiukai;1505286928;Taip;0;18;0;18
323;Atžalėlės;Ežiukai;4148412941;Taip;0;5;0;5
324;Atžalėlės;Ežiukai;3333808381;Taip;0;5;0;5
325;Atžalėlės;Ežiukai;1710646812;Taip;0;19;0;19
326;Atžalėlės;Ežiukai;9481268935;Taip;0;8;0;8
327;Atžalėlės;Ežiukai;6447615639;Taip;0;22;0;22
328;Atžalėlės;Ežiukai;5972419628;Taip;0;15;0;15
329;Atžalėlės;Ežiukai;3738127350;Taip;0;5;0;5
330;Atžalėlės;Ežiukai;1423254771;Taip;0;21;0;21
331;Atžalėlės;Ežiukai;1614261572;Taip;0;9;0;9
332;Atžalėlės;Ežiukai;6665199013;Taip;0;13;0;13
333;Atžalėlės;Ežiukai;8145965849;Taip;0;7;0;7
334;Atžalėlės;Paukšteliai;7807313362;Taip;0;5;0;5
335;Atžalėlės;Paukšteliai;8768704484;Taip;0;22;0;22
336;Atžalėlės;Paukšteliai;6675588261;Taip;0;22;0;22
337;Atžalėlės;Paukšteliai;8524244526;Taip;0;22;0;22
338;Atžalėlės;Paukšteliai;6873507667;Taip;0;14;0;14
339;Atžalėlės;Paukšteliai;7321516783;Taip;0;8;0;8
340;Atžalėlės;Paukšteliai;6265777690;Taip;0;13;0;13
341;Atžalėlės;Paukšteliai;1844980319;Taip;0;6;0;6
342;Atžalėlės;Paukšteliai;5997958773;Taip;0;6;0;6
343;Atžalėlės;Paukšteliai;8512283024;Taip;0;15;0;15
344;Atžalėlės;Paukšteliai;2078781673;Taip;0;1;0;1
345;Atžalėlės;Paukšteliai;1520206753;Taip;0;22;0;22
346;Atžalėlės;Paukšteliai;4790322154;Taip;0;22;0;22
347;Atžalėlės;Paukšteliai;4081717007;Taip;0;8;0;8
348;Atžalėlės;Paukšteliai;9327437508;Taip;0;22;0;22
349;Atžalėlės;Paukšteliai;7356877676;Taip;0;6;0;6
350;Atžalėlės;Meškiukai;8586739429;Taip;0;7;0;7
351;Atžalėlės;Meškiukai;9925178685;Taip;0;3;0;3
352;Atžalėlės;Meškiukai;2617568019;Taip;0;22;0;22
