Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
87;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2184231202;Taip;20;0;0;20
88;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2478737835;Taip;0;0;4;4
89;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1136438927;Taip;4;3;0;7
90;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";8137900398;Taip;0;1;4;5
91;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9147954612;Taip;10;0;0;10
92;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2511844613;Taip;7;0;0;7
93;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";7907357058;Taip;15;0;2;17
94;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9534206000;Taip;20;0;0;20
95;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3737054758;Ne;10;0;1;11
96;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4646876966;Taip;0;1;0;1
97;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";9271534775;Taip;18;0;1;19
98;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";8849563638;Taip;5;3;0;8
99;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6950820937;Taip;8;0;1;9
100;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5283056036;Taip;0;2;0;2
101;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5252728205;Taip;0;0;2;2
102;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2744696131;Taip;5;6;0;11
103;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2373509019;Taip;8;0;5;13
104;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2624566766;Taip;10;0;0;10
105;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3677551059;Ne;0;2;0;2
106;Aitvaras;"ŽEMYNUKAI (ALERG.)";8567255042;Ne;8;0;1;9
107;Aitvaras;"ŽEMYNUKAI (ALERG.)";6218019092;Taip;0;4;8;12
108;Aitvaras;"ŽEMYNUKAI (ALERG.)";7560642918;Taip;10;1;0;11
109;Aitvaras;"ŽEMYNUKAI (ALERG.)";3820930777;Taip;33;0;0;33
110;Aitvaras;"ŽEMYNUKAI (ALERG.)";6624986090;Taip;25;0;2;27
111;Aitvaras;"ŽEMYNUKAI (ALERG.)";4733627644;Taip;0;5;9;14
112;Aitvaras;"ŽEMYNUKAI (ALERG.)";3104109370;Taip;5;0;4;9
113;Aitvaras;"ŽEMYNUKAI (ALERG.)";7853714142;Taip;21;2;1;24
114;Aitvaras;"ŽEMYNUKAI (ALERG.)";1949144346;Taip;6;1;0;7
115;Aitvaras;"ŽEMYNUKAI (ALERG.)";8641433486;Taip;0;0;3;3
116;Aitvaras;"ŽEMYNUKAI (ALERG.)";3961423273;Taip;5;0;0;5
117;Aitvaras;"ŽEMYNUKAI (ALERG.)";9947610763;Taip;5;1;0;6
118;Aitvaras;"ŽEMYNUKAI (ALERG.)";7113016866;Taip;8;2;0;10
119;Aitvaras;"ŽEMYNUKAI (ALERG.)";4377666052;Taip;10;0;0;10
120;Aitvaras;"ŽEMYNUKAI (ALERG.)";8333823078;Taip;33;0;0;33
121;Aitvaras;"ŽEMYNUKAI (ALERG.)";5623106419;Taip;0;0;1;1
122;Aitvaras;"ŽEMYNUKAI (ALERG.)";5351333397;Taip;9;5;0;14
123;Aitvaras;"ŽEMYNUKAI (ALERG.)";2065988478;Taip;4;0;8;12
124;Aitvaras;"ŽEMYNUKAI (ALERG.)";3635354769;Taip;22;2;2;26
125;Aitvaras;"ŽEMYNUKAI (ALERG.)";3851322849;Taip;1;3;4;8
126;Aitvaras;"ŽEMYNUKAI (ALERG.)";7889947603;Taip;15;0;1;16
127;Aitvaras;"ŽEMYNUKAI (ALERG.)";1662289664;Taip;6;0;0;6
128;Aitvaras;"ŽEMYNUKAI (ALERG.)";2839442228;Ne;23;0;1;24
129;Aitvaras;"LINKSMUČIAI (ALERG.)";5238819066;Taip;0;0;1;1
130;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;12;0;0;12
131;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Taip;22;0;0;22
132;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;0;1;0;1
133;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;10;4;1;15
134;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Taip;4;8;0;12
135;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;1;0;1
136;Aitvaras;"LINKSMUČIAI (ALERG.)";7260577885;Taip;6;1;3;10
137;Aitvaras;"LINKSMUČIAI (ALERG.)";1599183050;Taip;0;0;1;1
138;Aitvaras;"LINKSMUČIAI (ALERG.)";1115202169;Taip;6;0;0;6
139;Aitvaras;"LINKSMUČIAI (ALERG.)";4613894944;Ne;5;2;0;7
140;Aitvaras;"LINKSMUČIAI (ALERG.)";4120515569;Taip;6;13;5;24
141;Aitvaras;"LINKSMUČIAI (ALERG.)";9885781306;Taip;16;0;0;16
142;Aitvaras;"LINKSMUČIAI (ALERG.)";4612994715;Taip;5;0;4;9
143;Aitvaras;"LINKSMUČIAI (ALERG.)";4176681907;Taip;0;10;0;10
144;Aitvaras;"LINKSMUČIAI (ALERG.)";6286268740;Taip;0;4;5;9
145;Aitvaras;"LINKSMUČIAI (ALERG.)";2547934790;Taip;20;1;0;21
146;Aitvaras;"LINKSMUČIAI (ALERG.)";2357399981;Ne;13;0;0;13
147;Aitvaras;"LINKSMUČIAI (ALERG.)";5572538840;Taip;9;5;0;14
148;Aitvaras;"LINKSMUČIAI (ALERG.)";4114397590;Taip;3;1;0;4
149;Aitvaras;NAMINUKAI;3053557807;Taip;10;0;5;15
150;Aitvaras;NAMINUKAI;6126913961;Taip;0;0;4;4
151;Aitvaras;NAMINUKAI;3347213578;Taip;0;1;7;8
152;Aitvaras;NAMINUKAI;9024245490;Taip;3;2;1;6
153;Aitvaras;NAMINUKAI;8512502118;Taip;2;1;1;4
154;Aitvaras;NAMINUKAI;2821221241;Taip;6;0;0;6
155;Aitvaras;NAMINUKAI;9039303562;Taip;10;0;4;14
156;Aitvaras;NAMINUKAI;6080549524;Taip;10;0;4;14
157;Aitvaras;NAMINUKAI;6110226958;Ne;0;0;7;7
158;Aitvaras;NAMINUKAI;4555281655;Taip;5;3;1;9
159;Aitvaras;NAMINUKAI;8043062737;Ne;8;1;3;12
160;Aitvaras;NAMINUKAI;3005447572;Taip;9;2;0;11
161;Aitvaras;NAMINUKAI;1549552392;Taip;0;2;1;3
162;Aitvaras;NAMINUKAI;4498792867;Taip;0;7;0;7
163;Aitvaras;NAMINUKAI;9490714865;Ne;4;2;0;6
164;Aitvaras;NAMINUKAI;1498630458;Taip;0;1;0;1
165;Aitvaras;NAMINUKAI;5967188507;Ne;7;0;3;10
166;Aitvaras;NAMINUKAI;5161069611;Taip;6;0;1;7
167;Aitvaras;NAMINUKAI;7934344218;Taip;7;0;0;7
168;Aitvaras;NAMINUKAI;6279152796;Taip;5;2;0;7
169;Aitvaras;ŠELMIAI;4984058405;Ne;11;0;0;11
170;Aitvaras;ŠELMIAI;9725401255;Taip;10;0;0;10
171;Aitvaras;ŠELMIAI;4547342872;Taip;10;2;0;12
172;Aitvaras;ŠELMIAI;5684526288;Taip;5;1;3;9
173;Aitvaras;ŠELMIAI;5601517340;Taip;0;9;0;9
174;Aitvaras;ŠELMIAI;1019103539;Taip;10;6;0;16
175;Aitvaras;ŠELMIAI;2185746898;Taip;14;3;0;17
176;Aitvaras;ŠELMIAI;8756012613;Taip;0;3;0;3
177;Aitvaras;ŠELMIAI;1203732956;Taip;18;0;0;18
178;Aitvaras;ŠELMIAI;5782609781;Taip;13;0;0;13
179;Aitvaras;ŠELMIAI;7805819121;Taip;13;1;1;15
180;Aitvaras;ŠELMIAI;8558414510;Taip;5;1;0;6
181;Aitvaras;ŠELMIAI;4551774368;Taip;5;1;0;6
182;Aitvaras;ŠELMIAI;7352233454;Taip;0;7;0;7
183;Aitvaras;ŠELMIAI;1901118931;Taip;3;1;0;4
184;Aitvaras;ŠELMIAI;4812423010;Taip;0;3;3;6
185;Aitvaras;ŠELMIAI;1112142035;Ne;3;1;5;9
186;Aitvaras;ŠELMIAI;8644983502;Taip;1;1;0;2
187;Aitvaras;ŠELMIAI;9295561516;Taip;0;6;0;6
188;Aitvaras;ŠELMIAI;6188186413;Taip;7;2;0;9
189;Aitvaras;ŠELMIAI;5886199823;Taip;3;0;0;3
190;Aitvaras;KODĖLČIUKAI;6214572150;Taip;22;0;0;22
191;Aitvaras;KODĖLČIUKAI;3323458595;Taip;0;1;0;1
192;Aitvaras;KODĖLČIUKAI;8065540507;Taip;9;0;2;11
193;Aitvaras;KODĖLČIUKAI;1288810999;Taip;6;0;4;10
194;Aitvaras;KODĖLČIUKAI;6501943902;Taip;5;7;0;12
195;Aitvaras;KODĖLČIUKAI;3101015381;Ne;0;0;1;1
196;Aitvaras;KODĖLČIUKAI;4350590529;Taip;0;5;1;6
197;Aitvaras;KODĖLČIUKAI;7777235021;Taip;13;0;0;13
198;Aitvaras;KODĖLČIUKAI;5641224483;Taip;0;1;0;1
199;Aitvaras;KODĖLČIUKAI;1830134108;Ne;0;4;3;7
200;Aitvaras;KODĖLČIUKAI;3178965623;Taip;0;2;0;2
201;Aitvaras;KODĖLČIUKAI;5905456814;Taip;3;2;0;5
202;Aitvaras;KODĖLČIUKAI;1761446849;Taip;20;0;0;20
203;Aitvaras;KODĖLČIUKAI;6739827530;Taip;10;1;0;11
204;Aitvaras;KODĖLČIUKAI;2807595769;Taip;0;4;0;4
205;Aitvaras;KODĖLČIUKAI;1252145346;Taip;5;8;2;15
206;Aitvaras;KODĖLČIUKAI;8439586875;Taip;12;1;0;13
207;Aitvaras;KODĖLČIUKAI;2328771385;Ne;5;7;0;12
208;Aitvaras;KODĖLČIUKAI;3735941659;Taip;3;0;0;3
209;Aitvaras;KODĖLČIUKAI;8360380303;Taip;3;2;0;5
210;Aitvaras;KODĖLČIUKAI;1594675221;Taip;8;1;0;9
211;Aitvaras;KODĖLČIUKAI;5922357091;Taip;0;3;0;3
212;Aitvaras;PABIRUČIAI;1495399113;Taip;10;1;0;11
213;Aitvaras;PABIRUČIAI;7136674662;Taip;0;9;0;9
214;Aitvaras;PABIRUČIAI;9949206639;Taip;3;0;11;14
215;Aitvaras;PABIRUČIAI;4613021421;Taip;6;1;0;7
216;Aitvaras;PABIRUČIAI;2887681961;Taip;17;7;0;24
217;Aitvaras;PABIRUČIAI;7922937851;Ne;7;0;0;7
218;Aitvaras;PABIRUČIAI;4085134058;Taip;16;0;0;16
219;Aitvaras;PABIRUČIAI;8746884740;Taip;0;0;2;2
220;Aitvaras;PABIRUČIAI;4163871634;Taip;12;7;0;19
221;Aitvaras;PABIRUČIAI;3988226974;Taip;12;7;0;19
222;Aitvaras;PABIRUČIAI;2239387580;Taip;4;1;2;7
223;Aitvaras;PABIRUČIAI;6119148164;Taip;11;1;0;12
224;Aitvaras;PABIRUČIAI;2892898328;Taip;8;7;0;15
225;Aitvaras;PABIRUČIAI;4760801928;Taip;12;0;12;24
226;Aitvaras;PABIRUČIAI;1599296739;Taip;3;0;23;26
227;Aitvaras;PABIRUČIAI;4987412561;Taip;5;0;0;5
228;Aitvaras;"SVAJOKLIAI  (ALERG.)";3429046261;Taip;6;0;0;6
229;Aitvaras;"SVAJOKLIAI  (ALERG.)";5659897032;Taip;22;0;0;22
230;Aitvaras;"SVAJOKLIAI  (ALERG.)";4618560397;Taip;11;0;0;11
231;Aitvaras;"SVAJOKLIAI  (ALERG.)";7745736525;Taip;0;0;1;1
232;Aitvaras;"SVAJOKLIAI  (ALERG.)";9209862610;Taip;3;12;0;15
233;Aitvaras;"SVAJOKLIAI  (ALERG.)";6191938291;Taip;14;0;1;15
234;Aitvaras;"SVAJOKLIAI  (ALERG.)";7006713502;Taip;4;0;2;6
235;Aitvaras;"SVAJOKLIAI  (ALERG.)";3923601422;Taip;12;2;1;15
236;Aitvaras;"SVAJOKLIAI  (ALERG.)";5790551266;Taip;5;2;0;7
237;Aitvaras;"SVAJOKLIAI  (ALERG.)";2975696317;Taip;10;0;0;10
238;Aitvaras;"SVAJOKLIAI  (ALERG.)";3891067128;Taip;10;1;0;11
239;Aitvaras;"SVAJOKLIAI  (ALERG.)";1030872812;Taip;3;3;0;6
240;Aitvaras;"SVAJOKLIAI  (ALERG.)";8352951885;Taip;11;0;0;11
241;Aitvaras;"SVAJOKLIAI  (ALERG.)";5255843693;Taip;7;0;0;7
242;Aitvaras;"SVAJOKLIAI  (ALERG.)";1448307414;Taip;3;0;1;4
243;Aitvaras;"SVAJOKLIAI  (ALERG.)";5593105541;Taip;8;2;1;11
244;Aitvaras;"SVAJOKLIAI  (ALERG.)";8963214183;Taip;11;0;0;11
245;Aitvaras;"SVAJOKLIAI  (ALERG.)";6319953077;Taip;0;4;0;4
246;Aitvaras;"SVAJOKLIAI  (ALERG.)";1131690624;Taip;6;4;0;10
247;Aitvaras;"SVAJOKLIAI  (ALERG.)";4801034095;Taip;3;0;0;3
248;Aitvaras;"SVAJOKLIAI  (ALERG.)";6916032116;Taip;3;2;0;5
249;Atžalėlės;Gėlytės;4284673729;Taip;0;21;1;22
250;Atžalėlės;Gėlytės;8695865604;Taip;13;0;0;13
251;Atžalėlės;Gėlytės;2385614957;Taip;0;3;2;5
252;Atžalėlės;Gėlytės;5432433423;Ne;0;11;0;11
253;Atžalėlės;Gėlytės;9715625283;Taip;0;14;0;14
254;Atžalėlės;Gėlytės;4682216852;Taip;0;0;1;1
255;Atžalėlės;Gėlytės;2131592139;Taip;1;2;0;3
256;Atžalėlės;Gėlytės;3191066669;Taip;15;0;0;15
257;Atžalėlės;Gėlytės;1500456945;Taip;4;16;2;22
258;Atžalėlės;Gėlytės;1722233272;Taip;0;12;0;12
259;Atžalėlės;Gėlytės;5310990513;Taip;0;3;0;3
260;Atžalėlės;Gėlytės;7702502252;Taip;0;13;0;13
261;Atžalėlės;Gėlytės;9189223222;Taip;10;5;0;15
262;Atžalėlės;Gėlytės;3283415814;Taip;8;8;0;16
263;Atžalėlės;Gėlytės;1146492807;Taip;0;0;1;1
264;Atžalėlės;Gėlytės;3870758086;Taip;0;3;1;4
265;Atžalėlės;Gėlytės;6202250600;Ne;5;0;4;9
266;Atžalėlės;Gėlytės;4098210138;Taip;6;0;1;7
267;Atžalėlės;Gėlytės;6177038838;Taip;10;1;1;12
268;Atžalėlės;Gėlytės;5742471497;Taip;0;6;5;11
269;Atžalėlės;Gėlytės;1137741059;Taip;7;2;0;9
270;Atžalėlės;Gėlytės;4238773173;Taip;0;1;1;2
271;Atžalėlės;Gėlytės;1036410428;Taip;5;2;0;7
272;Atžalėlės;Gėlytės;1450609695;Taip;0;5;0;5
273;Atžalėlės;Drugeliai;4643154006;Taip;6;4;0;10
274;Atžalėlės;Drugeliai;6903666624;Taip;7;0;1;8
275;Atžalėlės;Drugeliai;2315790531;Taip;8;4;0;12
276;Atžalėlės;Drugeliai;6782007470;Taip;0;14;0;14
277;Atžalėlės;Drugeliai;1805496887;Taip;12;3;5;20
278;Atžalėlės;Drugeliai;7953922166;Taip;16;1;0;17
279;Atžalėlės;Drugeliai;5147078840;Taip;0;4;0;4
280;Atžalėlės;Drugeliai;9222670655;Taip;0;4;0;4
281;Atžalėlės;Drugeliai;77261118958;Taip;9;2;0;11
282;Atžalėlės;Drugeliai;1429493246;Taip;5;7;0;12
283;Atžalėlės;Drugeliai;6114426973;Taip;3;8;0;11
284;Atžalėlės;Drugeliai;1456979448;Taip;4;4;0;8
285;Atžalėlės;Drugeliai;4032519781;Taip;9;6;0;15
286;Atžalėlės;Drugeliai;7756889911;Taip;0;13;0;13
287;Atžalėlės;Drugeliai;5063094678;Taip;1;1;3;5
288;Atžalėlės;Drugeliai;3422605135;Taip;0;3;3;6
289;Atžalėlės;Drugeliai;8718036014;Taip;15;3;0;18
290;Atžalėlės;Drugeliai;4884599397;Taip;15;3;0;18
291;Atžalėlės;Drugeliai;4902947406;Taip;5;0;0;5
292;Atžalėlės;Drugeliai;9463215947;Taip;0;1;4;5
293;Atžalėlės;Drugeliai;6570245757;Taip;12;1;0;13
294;Atžalėlės;Drugeliai;6695872204;Taip;3;7;0;10
295;Atžalėlės;Drugeliai;6393090675;Taip;10;4;2;16
296;Atžalėlės;Gandriukai;2083260403;Taip;0;12;10;22
297;Atžalėlės;Gandriukai;3692090073;Taip;16;0;0;16
298;Atžalėlės;Gandriukai;2078549599;Taip;4;0;4;8
299;Atžalėlės;Gandriukai;5119260525;Ne;8;0;3;11
300;Atžalėlės;Gandriukai;1024559742;Taip;11;0;0;11
301;Atžalėlės;Gandriukai;7510951079;Taip;4;6;0;10
302;Atžalėlės;Gandriukai;6594440062;Taip;12;0;0;12
303;Atžalėlės;Gandriukai;4293557144;Taip;0;10;11;21
304;Atžalėlės;Gandriukai;6211002805;Taip;0;0;2;2
305;Atžalėlės;Gandriukai;1305611902;Taip;0;0;8;8
306;Atžalėlės;Gandriukai;5102163688;Taip;12;0;0;12
307;Atžalėlės;Voveriukai;1865339755;Taip;15;0;0;15
308;Atžalėlės;Voveriukai;4467364336;Taip;14;0;1;15
309;Atžalėlės;Voveriukai;9699811980;Taip;5;0;2;7
310;Atžalėlės;Voveriukai;8847754477;Taip;17;0;0;17
311;Atžalėlės;Voveriukai;3795729265;Taip;14;0;2;16
312;Atžalėlės;Voveriukai;8201582382;Taip;18;1;0;19
313;Atžalėlės;Voveriukai;4362058013;Taip;18;1;0;19
314;Atžalėlės;Voveriukai;8819893830;Taip;0;2;14;16
315;Atžalėlės;Voveriukai;3069192413;Taip;11;0;1;12
316;Atžalėlės;Voveriukai;2067246260;Taip;10;1;8;19
317;Atžalėlės;Voveriukai;7532672266;Taip;13;5;0;18
318;Atžalėlės;Voveriukai;5705303891;Taip;9;1;0;10
319;Atžalėlės;Voveriukai;5650427433;Taip;0;1;0;1
320;Atžalėlės;Voveriukai;1316154666;Taip;16;1;0;17
321;Atžalėlės;Voveriukai;6975941393;Taip;13;0;0;13
322;Atžalėlės;Voveriukai;8138683218;Taip;5;6;0;11
323;Atžalėlės;Voveriukai;7689394485;Taip;8;7;0;15
324;Atžalėlės;Voveriukai;1804802235;Taip;12;0;0;12
325;Atžalėlės;Voveriukai;4996777116;Taip;10;3;0;13
326;Atžalėlės;Voveriukai;1426744251;Taip;14;0;0;14
327;Atžalėlės;Voveriukai;6684979914;Taip;8;0;0;8
328;Atžalėlės;Voveriukai;8470059012;Ne;0;1;11;12
329;Atžalėlės;Voveriukai;5767549779;Taip;4;10;0;14
330;Atžalėlės;Žirniukai;2374624441;Taip;8;5;0;13
331;Atžalėlės;Žirniukai;9707462467;Taip;8;0;0;8
332;Atžalėlės;Žirniukai;5584105084;Taip;0;0;2;2
333;Atžalėlės;Žirniukai;9677943321;Taip;0;0;1;1
334;Atžalėlės;Žirniukai;9967641617;Taip;11;4;0;15
335;Atžalėlės;Žirniukai;9508110719;Taip;9;0;0;9
336;Atžalėlės;Žirniukai;9085453655;Taip;11;0;0;11
337;Atžalėlės;Žirniukai;1538643591;Ne;0;15;7;22
338;Atžalėlės;Žirniukai;3143856911;Taip;5;10;0;15
339;Atžalėlės;Žirniukai;1212074068;Taip;16;0;1;17
340;Atžalėlės;Žirniukai;9736390705;Taip;18;0;0;18
341;Atžalėlės;Žirniukai;4661388894;Taip;0;9;0;9
342;Atžalėlės;Žirniukai;7196464328;Taip;12;3;0;15
343;Atžalėlės;Žirniukai;7522643082;Ne;20;1;1;22
344;Atžalėlės;Žirniukai;7613931447;Ne;23;0;1;24
345;Atžalėlės;Žirniukai;6723689098;Taip;1;1;3;5
346;Atžalėlės;Žirniukai;9281138840;Ne;0;1;9;10
