Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";8610723991;Taip;0;4;0;4
2;Aitvaras;"VIJURKAI (ALERG.)";44900473149;Taip;0;8;0;8
3;Aitvaras;"VIJURKAI (ALERG.)";9065712699;Taip;0;6;0;6
4;Aitvaras;"VIJURKAI (ALERG.)";84623684490;Taip;0;8;0;8
5;Aitvaras;"VIJURKAI (ALERG.)";16402806518;Taip;0;1;0;1
6;Aitvaras;"VIJURKAI (ALERG.)";74266054705;Taip;0;1;0;1
7;Aitvaras;"VIJURKAI (ALERG.)";40455080945;Taip;0;8;0;8
8;Aitvaras;"VIJURKAI (ALERG.)";3724722474;Taip;0;8;0;8
9;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;3;0;3
10;Aitvaras;"VIJURKAI (ALERG.)";33729670803;Taip;0;8;0;8
11;Aitvaras;"SMALSUČIAI (ALERG.)";33421843741;Taip;0;2;0;2
12;Aitvaras;"SMALSUČIAI (ALERG.)";56144623807;Taip;0;1;0;1
13;Aitvaras;"SMALSUČIAI (ALERG.)";35714998920;Taip;0;1;0;1
14;Aitvaras;"SMALSUČIAI (ALERG.)";38025877986;Ne;0;8;0;8
15;Aitvaras;"SMALSUČIAI (ALERG.)";2758970705;Taip;0;5;0;5
16;Aitvaras;"SMALSUČIAI (ALERG.)";40103691282;Taip;0;8;0;8
17;Aitvaras;"SMALSUČIAI (ALERG.)";91112093978;Taip;0;8;0;8
18;Aitvaras;PADAUŽIUKAI;891634233;Taip;0;4;0;4
19;Aitvaras;PADAUŽIUKAI;51360850840;Taip;0;8;0;8
20;Aitvaras;PADAUŽIUKAI;18199282002;Taip;0;1;0;1
21;Aitvaras;PADAUŽIUKAI;98187921839;Taip;0;2;0;2
22;Aitvaras;PADAUŽIUKAI;76493460153;Taip;0;8;0;8
23;Aitvaras;PADAUŽIUKAI;23252314829;Taip;0;3;0;3
24;Aitvaras;PADAUŽIUKAI;80728374682;Taip;0;8;0;8
25;Aitvaras;PADAUŽIUKAI;57489495125;Taip;0;1;0;1
26;Aitvaras;PADAUŽIUKAI;86739069318;Taip;0;3;0;3
27;Aitvaras;"AITVARIUKAI (ALERG.)";37391225613;Taip;0;7;0;7
28;Aitvaras;"AITVARIUKAI (ALERG.)";76280361479;Taip;0;7;0;7
29;Aitvaras;"AITVARIUKAI (ALERG.)";36359228257;Taip;0;7;0;7
30;Aitvaras;"AITVARIUKAI (ALERG.)";2674192321;Taip;0;7;0;7
31;Aitvaras;"AITVARIUKAI (ALERG.)";13670186807;Taip;0;7;0;7
32;Aitvaras;"AITVARIUKAI (ALERG.)";31074942686;Taip;0;7;0;7
33;Aitvaras;"AITVARIUKAI (ALERG.)";12962784212;Ne;0;7;0;7
34;Aitvaras;"AITVARIUKAI (ALERG.)";1542575012;Taip;0;2;0;2
35;Aitvaras;"AITVARIUKAI (ALERG.)";1223627682;Taip;0;3;0;3
36;Aitvaras;"AITVARIUKAI (ALERG.)";3471031093;Taip;0;22;0;22
37;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;14;0;14
38;Aitvaras;"AITVARIUKAI (ALERG.)";34735287315;Taip;0;13;0;13
39;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;12;0;12
40;Aitvaras;"AITVARIUKAI (ALERG.)";84919478493;Taip;0;9;0;9
41;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;22;0;22
42;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;5;0;5
43;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;5;0;5
44;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;5;0;5
45;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;14;0;14
46;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;0;22;0;22
47;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;0;20;0;20
48;Aitvaras;"AITVARIUKAI (ALERG.)";2566375128;Taip;0;10;0;10
49;Aitvaras;"AITVARIUKAI (ALERG.)";6356432078;Taip;0;6;0;6
50;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1019661577;Taip;0;12;0;12
51;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";55369747065;Taip;0;10;0;10
52;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5204534227;Taip;0;5;0;5
53;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";89623351867;Taip;0;5;0;5
54;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";837021325;Taip;0;13;0;13
55;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1207249857;Taip;0;22;0;22
56;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";30174058452;Taip;0;22;0;22
57;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";24247118884;Taip;0;14;0;14
58;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1516018865;Taip;0;2;0;2
59;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1392528718;Taip;0;22;0;22
60;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1892295973;Ne;0;2;0;2
61;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1011446683;Taip;0;22;0;22
62;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2021772475;Ne;0;12;0;12
63;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1872130301;Taip;0;1;0;1
64;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6745376381;Taip;0;8;0;8
65;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3433178644;Ne;0;15;0;15
66;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";69352006024;Taip;0;15;0;15
67;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2083332491;Ne;0;21;0;21
68;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";61721665912;Taip;0;8;0;8
69;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6238828251;Taip;0;15;0;15
70;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";99037281876;Taip;0;7;0;7
71;Aitvaras;"ŽEMYNUKAI (ALERG.)";1301667420;Taip;0;7;0;7
72;Aitvaras;"ŽEMYNUKAI (ALERG.)";47686798724;Taip;0;3;0;3
73;Aitvaras;"ŽEMYNUKAI (ALERG.)";94080483856;Taip;0;7;0;7
74;Aitvaras;"ŽEMYNUKAI (ALERG.)";1621302802;Taip;0;7;0;7
75;Aitvaras;"ŽEMYNUKAI (ALERG.)";7592535089;Taip;0;7;0;7
76;Aitvaras;"ŽEMYNUKAI (ALERG.)";5083382326;Taip;0;7;0;7
77;Aitvaras;"ŽEMYNUKAI (ALERG.)";3001619281;Taip;0;7;0;7
78;Aitvaras;"ŽEMYNUKAI (ALERG.)";4708741626;Taip;0;7;0;7
79;Aitvaras;"ŽEMYNUKAI (ALERG.)";85826303673;Taip;0;5;0;5
80;Aitvaras;"ŽEMYNUKAI (ALERG.)";44139920757;Ne;0;7;0;7
81;Aitvaras;"ŽEMYNUKAI (ALERG.)";9845539641;Taip;0;7;0;7
82;Aitvaras;"ŽEMYNUKAI (ALERG.)";1600657305;Taip;0;1;0;1
83;Aitvaras;"ŽEMYNUKAI (ALERG.)";1652681820;Taip;0;5;0;5
84;Aitvaras;"ŽEMYNUKAI (ALERG.)";6166757095;Taip;0;15;0;15
85;Aitvaras;"ŽEMYNUKAI (ALERG.)";1201862001;Ne;0;7;0;7
86;Aitvaras;"ŽEMYNUKAI (ALERG.)";5595233402;Taip;0;15;0;15
87;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;0;22;0;22
88;Aitvaras;"ŽEMYNUKAI (ALERG.)";5922357091;Taip;0;18;0;18
89;Aitvaras;"ŽEMYNUKAI (ALERG.)";6951219468;Taip;0;19;0;19
90;Aitvaras;"ŽEMYNUKAI (ALERG.)";4868552034;Taip;0;22;0;22
91;Aitvaras;"ŽEMYNUKAI (ALERG.)";8970519668;Ne;0;7;0;7
92;Aitvaras;"ŽEMYNUKAI (ALERG.)";84922258988;Taip;0;7;0;7
93;Aitvaras;"ŽEMYNUKAI (ALERG.)";1494094426;Taip;0;22;0;22
94;Aitvaras;"LINKSMUČIAI (ALERG.)";5238819066;Taip;0;10;0;10
95;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;0;3;0;3
96;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Ne;0;20;0;20
97;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;0;5;0;5
98;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;0;22;0;22
99;Aitvaras;"LINKSMUČIAI (ALERG.)";6572235324;Taip;0;7;0;7
100;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Ne;0;22;0;22
101;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;8;0;8
102;Aitvaras;"LINKSMUČIAI (ALERG.)";5330618557;Ne;0;22;0;22
103;Aitvaras;"LINKSMUČIAI (ALERG.)";5504431748;Taip;0;19;0;19
104;Aitvaras;"LINKSMUČIAI (ALERG.)";4480921300;Taip;0;7;0;7
105;Aitvaras;"LINKSMUČIAI (ALERG.)";8178703988;Taip;0;4;0;4
106;Aitvaras;"LINKSMUČIAI (ALERG.)";1532588441;Taip;0;3;0;3
107;Aitvaras;"LINKSMUČIAI (ALERG.)";7260577885;Taip;0;9;0;9
108;Aitvaras;"LINKSMUČIAI (ALERG.)";1599183050;Taip;0;5;0;5
109;Aitvaras;"LINKSMUČIAI (ALERG.)";1115202169;Ne;0;22;0;22
110;Aitvaras;"LINKSMUČIAI (ALERG.)";7029464687;Taip;0;9;0;9
111;Aitvaras;"LINKSMUČIAI (ALERG.)";4613894944;Taip;0;20;0;20
112;Aitvaras;"LINKSMUČIAI (ALERG.)";2760970218;Taip;0;8;0;8
113;Aitvaras;"LINKSMUČIAI (ALERG.)";4120515569;Taip;0;22;0;22
114;Aitvaras;NAMINUKAI;40344230133;Taip;0;10;0;10
115;Aitvaras;NAMINUKAI;1493048970;Ne;0;20;0;20
116;Aitvaras;NAMINUKAI;1306408890;Taip;0;16;0;16
117;Aitvaras;NAMINUKAI;59572108690;Taip;0;22;0;22
118;Aitvaras;NAMINUKAI;74628671065;Taip;0;22;0;22
119;Aitvaras;NAMINUKAI;70367340825;Taip;0;13;0;13
120;Aitvaras;NAMINUKAI;62126044317;Taip;0;22;0;22
121;Aitvaras;NAMINUKAI;1790437467;Taip;0;21;0;21
122;Aitvaras;NAMINUKAI;46021715174;Taip;0;22;0;22
123;Aitvaras;NAMINUKAI;85560586048;Taip;0;6;0;6
124;Aitvaras;NAMINUKAI;26906648835;Taip;0;22;0;22
125;Aitvaras;NAMINUKAI;1681260995;Taip;0;11;0;11
126;Aitvaras;NAMINUKAI;42556460388;Taip;0;22;0;22
127;Aitvaras;NAMINUKAI;54496602809;Ne;0;9;0;9
128;Aitvaras;NAMINUKAI;1487264184;Taip;0;3;0;3
129;Aitvaras;NAMINUKAI;97382092851;Taip;0;20;0;20
130;Aitvaras;NAMINUKAI;1886917840;Taip;0;22;0;22
131;Aitvaras;NAMINUKAI;6647800967;Ne;0;15;0;15
132;Aitvaras;NAMINUKAI;52679806772;Ne;0;10;0;10
133;Aitvaras;NAMINUKAI;1500548803;Taip;0;13;0;13
134;Aitvaras;NAMINUKAI;5103057090;Taip;0;15;0;15
135;Aitvaras;NAMINUKAI;3836513736;Taip;0;22;0;22
136;Aitvaras;ŠELMIAI;9332771711;Taip;0;11;0;11
137;Aitvaras;ŠELMIAI;6550426644;Taip;0;17;0;17
138;Aitvaras;ŠELMIAI;5818794912;Taip;0;6;0;6
139;Aitvaras;ŠELMIAI;58780461337;Taip;0;22;0;22
140;Aitvaras;ŠELMIAI;1116271183;Taip;0;8;0;8
141;Aitvaras;ŠELMIAI;44046627149;Taip;0;22;0;22
142;Aitvaras;ŠELMIAI;43711349817;Taip;0;1;0;1
143;Aitvaras;ŠELMIAI;7469656671;Taip;1;0;0;1
144;Aitvaras;ŠELMIAI;2408952971;Taip;0;13;0;13
145;Aitvaras;ŠELMIAI;2330782717;Taip;0;11;0;11
146;Aitvaras;ŠELMIAI;47875842134;Taip;0;8;0;8
147;Aitvaras;ŠELMIAI;40799643122;Taip;0;22;0;22
148;Aitvaras;ŠELMIAI;2601983670;Taip;0;15;0;15
149;Aitvaras;ŠELMIAI;1387254053;Taip;0;18;0;18
150;Aitvaras;ŠELMIAI;8503279655;Taip;0;14;0;14
151;Aitvaras;ŠELMIAI;1105354193;Taip;0;18;0;18
152;Aitvaras;ŠELMIAI;2034293999;Taip;0;22;0;22
153;Aitvaras;ŠELMIAI;2804106417;Taip;0;7;0;7
154;Aitvaras;ŠELMIAI;2711888522;Taip;0;7;0;7
155;Aitvaras;ŠELMIAI;1996524718;Taip;0;22;0;22
156;Aitvaras;ŠELMIAI;4110585744;Taip;0;22;0;22
157;Aitvaras;ŠELMIAI;6010324894;Taip;0;13;0;13
158;Aitvaras;KODĖLČIUKAI;403821197;Taip;0;7;0;7
159;Aitvaras;KODĖLČIUKAI;64683090780;Taip;0;7;0;7
160;Aitvaras;KODĖLČIUKAI;87846069433;Taip;0;5;0;5
161;Aitvaras;KODĖLČIUKAI;12216502128;Taip;0;4;0;4
162;Aitvaras;KODĖLČIUKAI;46998364516;Taip;0;7;0;7
163;Aitvaras;KODĖLČIUKAI;45833790181;Taip;0;7;0;7
164;Aitvaras;KODĖLČIUKAI;89194677727;Taip;0;7;0;7
