Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";8610723991;Taip;0;3;0;3
2;Aitvaras;"VIJURKAI (ALERG.)";44900473149;Taip;0;10;0;10
3;Aitvaras;"VIJURKAI (ALERG.)";9065712699;Taip;0;15;0;15
4;Aitvaras;"VIJURKAI (ALERG.)";84623684490;Taip;0;10;0;10
5;Aitvaras;"VIJURKAI (ALERG.)";16402806518;Taip;0;5;0;5
6;Aitvaras;"VIJURKAI (ALERG.)";74266054705;Taip;0;5;0;5
7;Aitvaras;"VIJURKAI (ALERG.)";40455080945;Taip;0;20;0;20
8;Aitvaras;"VIJURKAI (ALERG.)";1156348512;Taip;0;20;0;20
9;Aitvaras;"VIJURKAI (ALERG.)";3724722474;Taip;0;11;0;11
10;Aitvaras;"VIJURKAI (ALERG.)";15430509460;Taip;0;20;0;20
11;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;4;0;4
12;Aitvaras;"VIJURKAI (ALERG.)";1130945040;Taip;0;16;0;16
13;Aitvaras;"VIJURKAI (ALERG.)";1652249394;Taip;0;9;0;9
14;Aitvaras;"VIJURKAI (ALERG.)";33729670803;Taip;0;20;0;20
15;Aitvaras;"SMALSUČIAI (ALERG.)";63572158244;Taip;0;9;0;9
16;Aitvaras;"SMALSUČIAI (ALERG.)";2259914595;Taip;0;5;0;5
17;Aitvaras;"SMALSUČIAI (ALERG.)";33421843741;Taip;0;12;0;12
18;Aitvaras;"SMALSUČIAI (ALERG.)";56144623807;Taip;0;15;0;15
19;Aitvaras;"SMALSUČIAI (ALERG.)";35714998920;Taip;0;15;0;15
20;Aitvaras;"SMALSUČIAI (ALERG.)";65184449922;Taip;0;5;0;5
21;Aitvaras;"SMALSUČIAI (ALERG.)";38025877986;Ne;0;20;0;20
22;Aitvaras;"SMALSUČIAI (ALERG.)";2758970705;Taip;0;5;0;5
23;Aitvaras;"SMALSUČIAI (ALERG.)";91112093978;Taip;0;20;0;20
24;Aitvaras;PADAUŽIUKAI;891634233;Taip;0;13;0;13
25;Aitvaras;PADAUŽIUKAI;51360850840;Taip;0;12;0;12
26;Aitvaras;PADAUŽIUKAI;18199282002;Taip;0;1;0;1
27;Aitvaras;PADAUŽIUKAI;76493460153;Taip;0;20;0;20
28;Aitvaras;PADAUŽIUKAI;23252314829;Taip;0;7;0;7
29;Aitvaras;PADAUŽIUKAI;53743278288;Taip;0;17;0;17
30;Aitvaras;PADAUŽIUKAI;80728374682;Taip;0;13;0;13
31;Aitvaras;PADAUŽIUKAI;57489495125;Taip;0;19;0;19
32;Aitvaras;PADAUŽIUKAI;22518124043;Taip;0;5;0;5
33;Aitvaras;"AITVARIUKAI (ALERG.)";37391225613;Taip;0;13;0;13
34;Aitvaras;"AITVARIUKAI (ALERG.)";85103026654;Taip;0;7;0;7
35;Aitvaras;"AITVARIUKAI (ALERG.)";76280361479;Taip;0;20;0;20
36;Aitvaras;"AITVARIUKAI (ALERG.)";36359228257;Taip;0;20;0;20
37;Aitvaras;"AITVARIUKAI (ALERG.)";2674192321;Taip;0;20;0;20
