Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";1795308718;Taip;0;1;0;1
2;Aitvaras;"VIJURKAI (ALERG.)";84922258988;Taip;5;2;0;7
3;Aitvaras;"VIJURKAI (ALERG.)";1201862001;Ne;8;0;1;9
4;Aitvaras;"VIJURKAI (ALERG.)";8970519668;Ne;0;3;0;3
5;Aitvaras;"VIJURKAI (ALERG.)";1600657305;Taip;5;7;0;12
6;Aitvaras;"VIJURKAI (ALERG.)";1621302802;Taip;0;4;0;4
7;Aitvaras;"VIJURKAI (ALERG.)";94080483856;Taip;0;5;0;5
8;Aitvaras;"VIJURKAI (ALERG.)";5083382326;Taip;0;11;0;11
9;Aitvaras;"VIJURKAI (ALERG.)";1834535594;Taip;0;1;0;1
10;Aitvaras;"VIJURKAI (ALERG.)";7083046536;Taip;0;1;0;1
11;Aitvaras;"VIJURKAI (ALERG.)";1773366241;Taip;10;2;0;12
12;Aitvaras;"VIJURKAI (ALERG.)";1553462849;Ne;0;2;0;2
13;Aitvaras;"VIJURKAI (ALERG.)";1398792964;Taip;0;4;0;4
14;Aitvaras;"VIJURKAI (ALERG.)";5770779699;Taip;0;7;0;7
15;Aitvaras;"VIJURKAI (ALERG.)";3716313515;Ne;0;4;2;6
16;Aitvaras;"VIJURKAI (ALERG.)";8366627546;Taip;0;11;0;11
17;Aitvaras;"VIJURKAI (ALERG.)";1481849611;Taip;11;0;1;12
18;Aitvaras;"VIJURKAI (ALERG.)";1090979323;Taip;0;2;0;2
19;Aitvaras;"SMALSUČIAI (ALERG.)";85826303673;Ne;0;7;0;7
20;Aitvaras;"SMALSUČIAI (ALERG.)";7592535089;Taip;3;0;0;3
21;Aitvaras;"SMALSUČIAI (ALERG.)";9845539641;Taip;3;3;0;6
22;Aitvaras;"SMALSUČIAI (ALERG.)";44139920757;Ne;4;0;0;4
23;Aitvaras;"SMALSUČIAI (ALERG.)";3001619281;Taip;0;4;0;4
24;Aitvaras;"SMALSUČIAI (ALERG.)";1301667420;Taip;0;8;0;8
25;Aitvaras;"SMALSUČIAI (ALERG.)";47686798724;Taip;0;2;0;2
26;Aitvaras;"SMALSUČIAI (ALERG.)";1892295973;Ne;0;1;1;2
27;Aitvaras;"SMALSUČIAI (ALERG.)";89623351867;Taip;0;1;0;1
28;Aitvaras;"SMALSUČIAI (ALERG.)";5204534227;Taip;0;1;0;1
29;Aitvaras;"SMALSUČIAI (ALERG.)";2674192321;Taip;0;0;7;7
30;Aitvaras;"SMALSUČIAI (ALERG.)";37391225613;Taip;0;5;0;5
31;Aitvaras;"SMALSUČIAI (ALERG.)";36359228257;Taip;1;1;0;2
32;Aitvaras;"SMALSUČIAI (ALERG.)";31074942686;Taip;0;6;0;6
33;Aitvaras;"SMALSUČIAI (ALERG.)";13670186807;Taip;13;0;7;20
34;Aitvaras;"SMALSUČIAI (ALERG.)";76280361479;Taip;0;2;0;2
35;Aitvaras;"SMALSUČIAI (ALERG.)";12962784212;Ne;0;2;0;2
36;Aitvaras;PADAUŽIUKAI;46998364516;Taip;2;0;1;3
37;Aitvaras;PADAUŽIUKAI;1355296093;Taip;10;0;0;10
38;Aitvaras;PADAUŽIUKAI;54438500410;Taip;0;2;0;2
39;Aitvaras;PADAUŽIUKAI;1476238636;Taip;0;0;1;1
40;Aitvaras;PADAUŽIUKAI;1641140396;Ne;10;0;0;10
41;Aitvaras;PADAUŽIUKAI;2136550853;Ne;5;1;1;7
42;Aitvaras;PADAUŽIUKAI;64683090780;Ne;0;0;1;1
43;Aitvaras;PADAUŽIUKAI;87846069433;Taip;0;1;1;2
44;Aitvaras;PADAUŽIUKAI;30517554931;Taip;0;2;0;2
45;Aitvaras;PADAUŽIUKAI;89194677727;Taip;5;0;1;6
46;Aitvaras;PADAUŽIUKAI;1371102633;Taip;13;1;1;15
47;Aitvaras;PADAUŽIUKAI;24017694836;Taip;1;0;0;1
48;Aitvaras;PADAUŽIUKAI;2092431875;Taip;0;4;2;6
49;Aitvaras;PADAUŽIUKAI;64205113506;Taip;0;0;3;3
50;Aitvaras;PADAUŽIUKAI;1315081684;Taip;5;0;0;5
51;Aitvaras;PADAUŽIUKAI;403821197;Taip;0;2;0;2
52;Aitvaras;"AITVARIUKAI (ALERG.)";1542575012;Taip;0;2;0;2
53;Aitvaras;"AITVARIUKAI (ALERG.)";1223627682;Taip;0;4;0;4
54;Aitvaras;"AITVARIUKAI (ALERG.)";3471031093;Taip;0;3;0;3
55;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;11;0;0;11
56;Aitvaras;"AITVARIUKAI (ALERG.)";34735287315;Taip;0;5;0;5
57;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;7;0;0;7
58;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;3;4;0;7
59;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;6;0;6
60;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;2;1;0;3
61;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Taip;0;1;0;1
62;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;2;1;3
63;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;13;0;0;13
64;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;5;1;0;6
65;Aitvaras;"AITVARIUKAI (ALERG.)";2566375128;Taip;0;1;0;1
66;Aitvaras;"AITVARIUKAI (ALERG.)";3639102842;Taip;0;1;0;1
67;Aitvaras;"AITVARIUKAI (ALERG.)";7243387750;Taip;9;0;0;9
68;Aitvaras;"AITVARIUKAI (ALERG.)";6587437949;Taip;0;4;0;4
69;Aitvaras;"AITVARIUKAI (ALERG.)";7461284958;Taip;3;4;0;7
70;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";55369747065;Ne;0;0;1;1
71;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";837021325;Taip;0;2;0;2
72;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1207249857;Taip;4;2;0;6
73;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1516018865;Taip;0;2;0;2
74;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1392528718;Taip;0;2;1;3
75;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1011446683;Taip;0;0;4;4
76;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2021772475;Ne;0;1;0;1
77;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";3433178644;Ne;3;3;0;6
78;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";69352006024;Taip;4;0;0;4
79;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";2083332491;Ne;0;1;0;1
80;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";61721665912;Taip;0;2;0;2
81;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";6238828251;Taip;5;8;2;15
82;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";1877245088;Taip;10;1;0;11
83;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";5619137905;Taip;3;3;0;6
84;Aitvaras;"SAULĖS ZUIKUČIAI  (ALERG.)";4426643908;Taip;0;4;0;4
85;Aitvaras;"ŽEMYNUKAI (ALERG.)";1652681820;Taip;10;0;0;10
86;Aitvaras;"ŽEMYNUKAI (ALERG.)";6166757095;Taip;5;4;0;9
87;Aitvaras;"ŽEMYNUKAI (ALERG.)";5595233402;Taip;13;0;0;13
88;Aitvaras;"ŽEMYNUKAI (ALERG.)";2650483861;Taip;9;0;0;9
89;Aitvaras;"ŽEMYNUKAI (ALERG.)";5922357091;Taip;15;2;0;17
90;Aitvaras;"ŽEMYNUKAI (ALERG.)";6951219468;Taip;0;2;0;2
91;Aitvaras;"ŽEMYNUKAI (ALERG.)";1494094426;Taip;0;3;0;3
92;Aitvaras;"ŽEMYNUKAI (ALERG.)";9562494357;Taip;0;1;4;5
93;Aitvaras;"ŽEMYNUKAI (ALERG.)";6021342178;Taip;0;4;0;4
94;Aitvaras;"ŽEMYNUKAI (ALERG.)";9142513631;Taip;0;8;0;8
95;Aitvaras;"ŽEMYNUKAI (ALERG.)";2737503753;Taip;12;0;0;12
96;Aitvaras;"ŽEMYNUKAI (ALERG.)";4480921300;Taip;10;10;0;20
97;Aitvaras;"ŽEMYNUKAI (ALERG.)";8567255042;Ne;10;0;0;10
98;Aitvaras;"ŽEMYNUKAI (ALERG.)";6218019092;Taip;4;0;2;6
99;Aitvaras;"ŽEMYNUKAI (ALERG.)";7560642918;Taip;4;0;0;4
100;Aitvaras;"ŽEMYNUKAI (ALERG.)";3820930777;Taip;15;3;0;18
101;Aitvaras;"ŽEMYNUKAI (ALERG.)";6624986090;Taip;20;0;0;20
102;Aitvaras;"ŽEMYNUKAI (ALERG.)";4733627644;Taip;0;2;3;5
103;Aitvaras;"ŽEMYNUKAI (ALERG.)";3104109370;Taip;1;0;1;2
104;Aitvaras;"LINKSMUČIAI (ALERG.)";7109001184;Taip;0;0;1;1
105;Aitvaras;"LINKSMUČIAI (ALERG.)";5378212904;Ne;13;1;0;14
106;Aitvaras;"LINKSMUČIAI (ALERG.)";3655710511;Taip;7;2;1;10
107;Aitvaras;"LINKSMUČIAI (ALERG.)";1091372798;Taip;0;2;0;2
108;Aitvaras;"LINKSMUČIAI (ALERG.)";8666824607;Ne;0;1;4;5
109;Aitvaras;"LINKSMUČIAI (ALERG.)";5612991255;Taip;0;2;1;3
110;Aitvaras;"LINKSMUČIAI (ALERG.)";5330618557;Ne;14;0;0;14
