Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";3923601422;Taip;0;2;0;2
2;Aitvaras;"VIJURKAI (ALERG.)";7745736525;Taip;0;12;0;12
3;Aitvaras;"VIJURKAI (ALERG.)";8300788433;Taip;0;5;0;5
4;Aitvaras;"VIJURKAI (ALERG.)";9209862610;Taip;0;2;0;2
5;Aitvaras;"VIJURKAI (ALERG.)";6191938291;Taip;0;7;0;7
6;Aitvaras;"VIJURKAI (ALERG.)";7006713502;Taip;0;8;0;8
7;Aitvaras;"VIJURKAI (ALERG.)";2975696317;Taip;0;6;0;6
8;Aitvaras;"VIJURKAI (ALERG.)";1131690624;Taip;0;4;0;4
9;Aitvaras;"VIJURKAI (ALERG.)";3891067128;Taip;0;2;0;2
10;Aitvaras;"VIJURKAI (ALERG.)";8352951885;Taip;0;3;0;3
11;Aitvaras;"VIJURKAI (ALERG.)";5255843693;Taip;0;1;0;1
12;Aitvaras;"VIJURKAI (ALERG.)";5593105541;Taip;0;4;0;4
13;Aitvaras;"VIJURKAI (ALERG.)";8963214183;Taip;0;2;0;2
14;Aitvaras;"VIJURKAI (ALERG.)";4371233140;Taip;0;1;0;1
15;Aitvaras;"VIJURKAI (ALERG.)";9810208704;Taip;0;13;0;13
16;Aitvaras;"VIJURKAI (ALERG.)";7744650973;Taip;0;4;0;4
17;Aitvaras;"VIJURKAI (ALERG.)";5252728205;Taip;0;1;0;1
18;Aitvaras;"VIJURKAI (ALERG.)";2373509019;Taip;0;3;0;3
19;Aitvaras;"VIJURKAI (ALERG.)";3677551059;Ne;0;1;0;1
20;Aitvaras;"SMALSUČIAI (ALERG.)";2744696131;Taip;0;1;0;1
21;Aitvaras;"SMALSUČIAI (ALERG.)";7136674662;Taip;0;5;0;5
22;Aitvaras;"SMALSUČIAI (ALERG.)";5283056036;Taip;0;4;0;4
23;Aitvaras;"SMALSUČIAI (ALERG.)";9271534775;Taip;0;6;0;6
24;Aitvaras;"SMALSUČIAI (ALERG.)";2231465856;Taip;0;8;0;8
25;Aitvaras;"SMALSUČIAI (ALERG.)";5635576679;Taip;0;9;0;9
26;Aitvaras;"SMALSUČIAI (ALERG.)";4377666052;Taip;0;7;0;7
