Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Aitvaras;"VIJURKAI (ALERG.)";8970519668;Taip;0;20;0;20
2;Aitvaras;"VIJURKAI (ALERG.)";1600657305;Taip;0;16;0;16
3;Aitvaras;"VIJURKAI (ALERG.)";5083382326;Taip;0;11;0;11
4;Aitvaras;"VIJURKAI (ALERG.)";1834535594;Taip;0;8;0;8
5;Aitvaras;"VIJURKAI (ALERG.)";7083046536;Taip;0;8;0;8
6;Aitvaras;"VIJURKAI (ALERG.)";1553462849;Taip;0;8;0;8
7;Aitvaras;"VIJURKAI (ALERG.)";5770779699;Taip;0;3;0;3
8;Aitvaras;"VIJURKAI (ALERG.)";2159901439;Taip;0;21;0;21
9;Aitvaras;"VIJURKAI (ALERG.)";3716313515;Taip;0;21;0;21
10;Aitvaras;"VIJURKAI (ALERG.)";1606267845;Taip;0;6;0;6
11;Aitvaras;"VIJURKAI (ALERG.)";5595233402;Taip;0;3;0;3
12;Aitvaras;"VIJURKAI (ALERG.)";1652681820;Taip;0;21;0;21
13;Aitvaras;"VIJURKAI (ALERG.)";6951219468;Taip;0;10;0;10
14;Aitvaras;"SMALSUČIAI (ALERG.)";4868552034;Taip;0;21;0;21
15;Aitvaras;"SMALSUČIAI (ALERG.)";61721665912;Taip;0;19;0;19
16;Aitvaras;"SMALSUČIAI (ALERG.)";837021325;Taip;0;21;0;21
17;Aitvaras;"SMALSUČIAI (ALERG.)";1516018865;Taip;0;5;0;5
18;Aitvaras;"SMALSUČIAI (ALERG.)";69352006024;Taip;0;17;0;17
19;Aitvaras;"SMALSUČIAI (ALERG.)";2083332491;Taip;0;14;0;14
20;Aitvaras;"SMALSUČIAI (ALERG.)";2021772475;Taip;0;13;0;13
21;Aitvaras;"SMALSUČIAI (ALERG.)";6745376381;Taip;0;5;0;5
22;Aitvaras;"SMALSUČIAI (ALERG.)";6238828251;Taip;0;21;0;21
23;Aitvaras;"SMALSUČIAI (ALERG.)";3433178644;Taip;0;17;0;17
24;Aitvaras;"SMALSUČIAI (ALERG.)";1207249857;Taip;0;21;0;21
25;Aitvaras;"SMALSUČIAI (ALERG.)";3471031093;Taip;0;14;0;14
26;Aitvaras;"SMALSUČIAI (ALERG.)";3133031845;Taip;0;7;0;7
27;Aitvaras;"SMALSUČIAI (ALERG.)";6166757095;Taip;0;21;0;21
28;Aitvaras;"SMALSUČIAI (ALERG.)";4480921300;Taip;0;21;0;21
29;Aitvaras;"SMALSUČIAI (ALERG.)";1019661577;Taip;0;13;0;13
30;Aitvaras;PADAUŽIUKAI;5922357091;Taip;0;21;0;21
31;Aitvaras;PADAUŽIUKAI;1494094426;Taip;0;21;0;21
32;Aitvaras;PADAUŽIUKAI;6647800967;Taip;0;12;0;12
33;Aitvaras;PADAUŽIUKAI;40344230133;Taip;0;6;0;6
34;Aitvaras;PADAUŽIUKAI;1493048970;Taip;0;8;0;8
35;Aitvaras;PADAUŽIUKAI;70367340825;Taip;0;5;0;5
36;Aitvaras;PADAUŽIUKAI;54496602809;Taip;0;19;0;19
37;Aitvaras;PADAUŽIUKAI;85560586048;Taip;0;14;0;14
38;Aitvaras;PADAUŽIUKAI;1306408890;Taip;0;1;0;1
39;Aitvaras;PADAUŽIUKAI;1500548803;Taip;0;3;0;3
40;Aitvaras;PADAUŽIUKAI;1886917840;Taip;0;11;0;11
41;Aitvaras;PADAUŽIUKAI;59572108690;Taip;0;19;0;19
42;Aitvaras;PADAUŽIUKAI;1487264184;Ne;0;11;0;11
43;Aitvaras;PADAUŽIUKAI;3836513736;Taip;0;4;0;4
44;Aitvaras;PADAUŽIUKAI;1681260995;Taip;0;21;0;21
45;Aitvaras;PADAUŽIUKAI;5103057090;Taip;0;21;0;21
46;Aitvaras;PADAUŽIUKAI;26906648835;Taip;0;21;0;21
47;Aitvaras;"AITVARIUKAI (ALERG.)";9810370596;Taip;0;6;0;6
48;Aitvaras;"AITVARIUKAI (ALERG.)";4833313373;Taip;0;11;0;11
49;Aitvaras;"AITVARIUKAI (ALERG.)";9745864667;Taip;0;12;0;12
50;Aitvaras;"AITVARIUKAI (ALERG.)";5389627560;Taip;0;21;0;21
51;Aitvaras;"AITVARIUKAI (ALERG.)";5956333024;Taip;0;5;0;5
52;Aitvaras;"AITVARIUKAI (ALERG.)";1636794584;Ne;0;21;0;21
53;Aitvaras;"AITVARIUKAI (ALERG.)";2953536545;Taip;0;19;0;19
54;Aitvaras;"AITVARIUKAI (ALERG.)";3535659630;Taip;0;17;0;17
55;Aitvaras;"AITVARIUKAI (ALERG.)";3488467265;Taip;0;21;0;21
