Nr.;"Darželio pavadinimas";"Grupės pavadinimas";"Vaiko Identifikacinis Nr.";"Deklaruotas mieste";"Pateisintos dėl ligos";"Pateisintos dėl kitų priežasčių";"Nepateisintos dienos";"Praleistos dienos Viso"
1;Čiauškutis;SAULUTĖS;1158816422;Ne;0;2;0;2
2;Čiauškutis;SAULUTĖS;3724324861;Ne;0;8;0;8
3;Čiauškutis;EŽIUKAI;9565722619;Ne;0;4;0;4
4;Čiauškutis;DRUGELIAI;9897499968;Ne;0;9;0;9
5;Čiauškutis;LINKSMUČIAI;9062135043;Ne;0;9;0;9
6;Čiauškutis;KIŠKUČIAI;9754417066;Ne;0;4;0;4
7;Čiauškutis;LAPIUKAI;6810906239;Ne;0;5;0;5
8;Čiauškutis;LAPIUKAI;9460608737;Ne;0;3;0;3
9;Čiauškutis;LAPIUKAI;9928767253;Ne;0;10;0;10
10;Čiauškutis;LAPIUKAI;5427045039;Ne;0;10;0;10
11;Giraitė;Meškiukai;6865072274;Ne;0;10;0;10
12;Jurginėlis;Boružėlių;5242359650;Ne;0;20;0;20
13;"Kūlverstukas (Suvalkų g. 6)";Peledžiukai;1932066021;Ne;0;0;2;2
14;"Kūlverstukas (Suvalkų g. 6)";Peledžiukai;9655585527;Ne;0;0;2;2
15;"Kūlverstukas (Suvalkų g. 6)";Peledžiukai;6894291912;Ne;0;0;1;1
16;"Kūlverstukas (Suvalkų g. 6)";Peledžiukai;7118949795;Ne;0;0;2;2
17;"Kūlverstukas (Suvalkų g. 6)";"PELEDŽIUKAI  2020";2112195540;Ne;0;0;2;2
18;Pakalnutė;Pagrandukai;5407487415;Ne;0;15;0;15
19;Pasaka;"SAULUČIŲ (Žirmūnų g. 92)";8164697203;Ne;0;0;1;1
20;Pasaka;"SAULUČIŲ (Žirmūnų g. 92)";6991062262;Ne;0;0;1;1
21;Paslaptis;KALAMBURIKI;7672102974;Taip;0;1;0;1
22;Paslaptis;KALAMBURIKI;2675089401;Ne;0;6;0;6
23;Pasakaitė;Pasagėlių;7440327561;Ne;0;1;0;1
24;Pasakaitė;Pasagėlių;6325408070;Taip;0;4;0;4
25;Riešutėlis;Viščiukų;3109659339;Ne;0;1;0;1
26;Ramunėlė;NEUŽMIRŠTUOLĖS;4862989594;Ne;1;0;0;1
27;Sadutė;Drugeliai;1907291315;Ne;0;1;0;1
28;Šnekutis;Viščiukų;2258811969;Ne;0;2;0;2
29;Vandenis;ANČIUKŲ;4607196473;Ne;0;5;0;5
30;Vandenis;ANČIUKŲ;9763300020;Ne;0;1;0;1
31;Vandenis;ANČIUKŲ;9968877035;Ne;0;4;0;4
32;Vandenis;ANČIUKŲ;9458613523;Ne;0;2;0;2
33;Vandenis;ANČIUKŲ;1213743099;Ne;0;2;0;2
34;Vandenis;ANČIUKŲ;7631982912;Ne;0;9;0;9
35;Vandenis;ANČIUKŲ;9679010239;Ne;0;9;0;9
36;Vandenis;ANČIUKŲ;1132534461;Ne;0;2;0;2
37;Vandenis;ANČIUKŲ;5610800263;Ne;0;1;0;1
38;Vandenis;ANČIUKŲ;3544764716;Ne;0;4;0;4
39;Vandenis;ANČIUKŲ;4530824157;Ne;0;9;0;9
40;Vandenis;ANČIUKŲ;4954787474;Ne;0;1;0;1
41;Vandenis;ANČIUKŲ;8967191975;Ne;0;9;0;9
42;Vandenis;ANČIUKŲ;9784116399;Ne;0;9;0;9
43;Vėtrungė;Debesėlių;2825732654;Ne;5;0;1;6
44;Vėtrungė;Debesėlių;1191007983;Ne;0;0;2;2
45;Vėtrungė;Debesėlių;3745680607;Ne;0;7;0;7
46;Vėtrungė;Debesėlių;5246813735;Ne;0;5;0;5
47;Vėtrungė;Debesėlių;7632969321;Ne;0;3;1;4
48;Vėtrungė;Ąžuoliukų;1034537691;Ne;0;0;1;1
49;Vėtrungė;Ąžuoliukų;8913748584;Ne;0;0;1;1
50;Vėtrungė;Ąžuoliukų;3938684888;Ne;0;0;1;1
51;Vėtrungė;Ąžuoliukų;4740985408;Ne;0;0;1;1
52;Vėtrungė;Ąžuoliukų;9459062715;Ne;0;0;1;1
53;Vėtrungė;"&quot;MEŠKIUKŲ&quot;";6529918013;Ne;2;1;0;3
54;Vėtrungė;"&quot;MEŠKIUKŲ&quot;";2711203550;Ne;0;2;0;2
55;Vilnelė;Pagrandukas;3844066232;Ne;0;2;0;2
